,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
858,858,The place of death of Avicii is,The place of death of the composer of We Write the Story is,Avicii,the composer of We Write the Story, Muscat,8.891888114703761e-07,6.58915314488695e-06,8.214576041609689e-07,3.6491519495029934e-06,1.8146009779229644e-06,4.127168267586967e-06,8.923523637349717e-06,2.0198405763949268e-05,5.589277861872688e-06,8.285397598228883e-06,3.1009044505481143e-06,3.826038300758228e-05,3.4574477467685938e-06,3.4773177048919024e-06,1.7305316077909083e-06,4.091703885933384e-06,2.4215573830588255e-06,6.485037147285766e-07,8.850031917972956e-06,2.708958845687448e-06,2.4133967144734925e-06,1.1639386912065675e-06,6.966964519961039e-06,2.527007836761186e-06,4.701569650933379e-06,1.8798035625877674e-06,1.1248366718064062e-06,4.522452400124166e-06,1.113362486648839e-06,4.25181633545435e-06,2.9512937089748448e-06,4.530512796918629e-06,1.3445588820104604e-06,1.980796923817252e-06,5.546602096728748e-06,7.898065632616635e-07,1.142552628152771e-05,1.7202048184117302e-05,1.4700028259539977e-05,9.558726560499053e-06,1.388285227221786e-06,2.4873113488865783e-06
859,859,The place of birth of Gil Junger is,The place of birth of the director of 10 Things I Hate About Life is,Gil Junger,the director of 10 Things I Hate About Life, New York,0.0002449904568493366,0.001648303703404963,0.00032573146745562553,0.0014939005486667156,0.001564339967444539,0.0015943837352097034,0.0013442323543131351,0.0029090335592627525,0.001526674721390009,0.0015285247936844826,0.00039759872015565634,0.00911635160446167,0.0006660276558250189,0.001191848423331976,0.0004120206576772034,0.0006072806427255273,0.0003744752029888332,0.0006703450344502926,0.0011248162481933832,0.0006707404390908778,0.0006544754141941667,0.00011541148705873638,0.0018210491398349404,0.0008561607683077455,0.0031720770057290792,0.00037807022454217076,0.0004543387331068516,0.0009416257380507886,0.00047896706382744014,0.0032080442178994417,0.0008576430846005678,0.00017100376135203987,0.0008141023572534323,0.0007384554482996464,0.0008520520059391856,0.00036476971581578255,0.001291812863200903,0.001880552852526307,0.0017184045864269137,0.0013559529324993491,0.00027182642952539027,0.00037077750312164426
860,860,The country of citizenship of Jimmie Vaughan is,The country of citizenship of the performer of Six Strings Down is,Jimmie Vaughan,the performer of Six Strings Down, United States,2.615540688566398e-05,9.371471969643608e-05,2.7852975108544342e-05,7.034475129330531e-05,3.930664388462901e-05,0.00011847724090330303,0.00010223793651675805,0.00031150426366366446,6.625668174820021e-05,7.987552089616656e-05,9.138282621279359e-06,0.0017786546377465129,0.0001749609364196658,5.091360071673989e-05,3.247557469876483e-05,0.00017130830383393914,4.369351881905459e-05,6.641432992182672e-05,7.260990241775289e-05,6.84481710777618e-05,7.869692126405425e-06,1.1528312825248577e-05,0.0002998468989972025,6.393880903488025e-05,6.193343142513186e-05,3.994646613136865e-05,4.6006414777366444e-05,2.5539251510053873e-05,4.995839481125586e-05,6.460729491664097e-05,4.4256477849557996e-05,2.3687454813625664e-05,8.29851342132315e-05,7.105593249434605e-05,9.296975622419268e-05,6.140641926322132e-05,0.00031008152291178703,0.0002184096083510667,5.709627293981612e-05,3.213430682080798e-05,9.466531992075033e-06,2.4072220185189508e-05
861,861,O. P. Nayyar received the,The composer of C.I.D. received the,O. P. Nayyar,the composer of C.I.D., Filmfare Award,2.0229475921951234e-05,8.968535257736221e-05,0.00018030127102974802,0.00011649485531961545,6.782439595554024e-05,4.636083758668974e-05,5.177162529435009e-05,5.135693572810851e-05,0.00010003253555623814,0.00014448963338509202,9.847732144407928e-05,0.0002742736542131752,1.7570018826518208e-05,0.00012394192162901163,3.531877155182883e-05,7.54096545279026e-05,4.375874050310813e-05,6.524952914332971e-05,9.368634346174076e-05,9.745654097059742e-05,6.854654202470556e-05,0.00010434408613946289,7.958886999404058e-05,9.471189696341753e-05,0.00011333225120324641,5.8818266552407295e-05,0.00011926541628781706,1.4584507880499586e-05,3.944277705159038e-05,0.00011819606152130291,5.9703404986066744e-05,9.199115447700024e-05,0.00013187839067541063,9.213972953148186e-05,8.74600445968099e-05,0.0001652258652029559,4.650452683563344e-05,1.1867591638292652e-05,9.605672676116228e-05,6.482330354629084e-05,5.946786404820159e-05,1.4296500012278557e-05
862,862,The place of birth of André Cayatte is,The place of birth of the director of Verdict is,André Cayatte,the director of Verdict, Carcassonne,1.5189352779998444e-05,1.3410634892352391e-05,3.616692765717744e-06,1.2884700481663458e-05,1.174977205664618e-05,5.5056202654668596e-06,1.735685691528488e-05,5.45325965504162e-05,1.8808765162248164e-05,5.498724203789607e-05,6.335909006338625e-07,3.1518953619524837e-05,1.0624849892337807e-05,9.740994755702559e-06,2.4048140403465368e-06,7.114513209671713e-06,6.241429218789563e-06,5.312233952281531e-06,7.707686563662719e-06,6.537957233376801e-06,3.995961833425099e-06,8.778487767813203e-07,1.829183747759089e-05,3.2345026284019696e-06,3.8347759982571006e-05,2.2634349079453386e-06,6.3556249187968206e-06,2.587410335763707e-06,2.127486141034751e-06,2.4595110517111607e-05,3.131716994175804e-06,1.0408853995613754e-05,8.077533493633382e-06,1.7601852960069664e-05,7.778634426358622e-06,1.9660585621750215e-06,2.076610689982772e-05,0.00011072766210418195,2.7307811251375824e-05,1.3637338270200416e-05,3.197887735950644e-06,4.649451057048282e-06
863,863,The country of citizenship of R. D. Blumenfeld is,The country of citizenship of the father of John Elliot is,R. D. Blumenfeld,the father of John Elliot, American,0.0001350825623376295,0.00011290570546407253,5.3988675063010305e-05,9.253791358787566e-05,3.722835026565008e-05,0.0001645479933358729,0.0002095947420457378,0.0002120464196195826,0.000221850277739577,0.00010969034337904304,4.322410677559674e-05,0.003165427129715681,0.0002787935663945973,7.403072231682017e-05,8.144793537212536e-05,0.00014691911928821355,7.793996337568387e-05,7.568147702841088e-05,0.0001533146423753351,0.0001724382454995066,1.8707420167629607e-05,7.568474393337965e-05,0.000396971357986331,8.41619839775376e-05,0.0001290588843403384,5.525420783669688e-05,4.3891152017749846e-05,5.636647983919829e-05,0.00011795909085776657,0.00012587077799253166,9.057397255674005e-05,3.0069191780057736e-05,0.00011695582361426204,7.209782779682428e-05,0.0001092918828362599,9.429758210899308e-05,0.0001424856309313327,0.0002954484079964459,0.000133914640173316,4.620343679562211e-05,5.889067688258365e-05,5.590689033851959e-05
864,864,The place of birth of Wojciech Jerzy Has is,The place of birth of the director of Rozstanie is,Wojciech Jerzy Has,the director of Rozstanie, Kraków,0.0002140045107807964,0.00043211126467213035,4.592622644850053e-05,0.00015957442519720644,0.00017448586004320532,0.00016187364235520363,0.00032284262124449015,0.0008039659587666392,0.0003646584809757769,0.00044041528599336743,2.299891275470145e-05,0.0004519338544923812,0.00015174203144852072,0.00016932812286540866,6.564596696989611e-05,0.0001422665809514001,0.0001029503473546356,9.51971160247922e-05,0.0001943623647093773,0.000205001633730717,0.0001013941946439445,2.502147799532395e-05,0.0003092409169767052,0.00013786616909783334,0.0003864829777739942,5.689464524039067e-05,0.000155726054799743,0.00018482800805941224,6.420039426302537e-05,0.00022948425612412393,7.34398199710995e-05,0.0003817456599790603,0.00016030730330385268,0.00023202956072054803,0.00019113819871563464,4.171769614913501e-05,0.0005278214812278748,0.0013490661513060331,0.00040898550651036203,0.0003230757429264486,0.00011097870446974412,0.00014829091378487647
865,865,"The place of birth of Augustus, Duke of Saxe-Weissenfels is","The place of birth of the father of Johann Adolf I, Duke of Saxe-Weissenfels is","Augustus, Duke of Saxe-Weissenfels","the father of Johann Adolf I, Duke of Saxe-Weissenfels", Dresden,5.321526623447426e-05,7.440459012286738e-05,1.6041457229221123e-06,2.9247159545775503e-05,3.93181799154263e-05,1.66864920174703e-05,8.732104470254853e-05,0.00013740858412347734,5.560216595767997e-05,0.00020693599071819335,2.4986140942928614e-06,0.00011601968435570598,4.823452400160022e-05,3.408934935578145e-05,7.256510798470117e-06,1.1301105587335769e-05,3.4267568480572663e-06,1.1111470485047903e-05,1.109275035560131e-05,1.7508940800325945e-05,2.6462706955499016e-05,1.1539246997926966e-06,8.025839633774012e-05,1.3051107089268044e-05,0.00015978074225131422,8.30765475257067e-06,8.467502993880771e-06,2.391155794612132e-05,7.838546480343211e-06,7.074879249557853e-05,9.157513886748347e-06,1.1012110007868614e-05,2.1344721972127445e-05,6.0563408624147996e-05,1.6424944988102652e-05,1.6616977518424392e-06,9.101873729377985e-05,0.0002267511299578473,0.00023905179114080966,5.1435825298540294e-05,3.997304702352267e-06,5.25333198311273e-05
866,866,"The place of death of Kaikhosro, Prince of Mukhrani is",The place of death of the father of Domentius III of Georgia is,"Kaikhosro, Prince of Mukhrani",the father of Domentius III of Georgia, Ottoman Empire,2.4100891096168198e-06,1.2590193136929884e-06,2.487225003733329e-07,5.82200357257534e-07,2.6701206934376387e-07,2.3354185429980134e-07,9.782114602785441e-07,1.678275225458492e-06,1.3257827049528714e-06,1.442074790247716e-06,6.830996426288038e-07,1.205589433084242e-05,4.190489732991409e-07,7.403257882288017e-07,2.989359302318917e-07,2.624049102450954e-07,3.307548865905119e-07,3.8341360664162494e-07,6.852056912975968e-07,1.0029035593106528e-06,4.3578774011621135e-07,1.7604398294679413e-07,3.7978982163622277e-06,7.648053497177898e-07,9.270411283068825e-07,1.0125222615897655e-06,8.663093922223197e-07,2.367471552133793e-06,4.0800065903567884e-07,1.181196694233222e-06,4.082341149569402e-07,9.324131156063231e-07,3.3360021234329906e-07,1.0527990070841042e-06,8.740349244362733e-07,2.769077127595665e-07,3.831283663657814e-07,1.5120490388653707e-06,1.4300634347819141e-06,4.717168849310838e-06,4.347438107288326e-07,8.160090487763227e-07
867,867,The place of birth of Kevin Smith is,"The place of birth of the director of The ""True North"" trilogy is",Kevin Smith,"the director of The ""True North"" trilogy", Red Bank,2.438598676235415e-05,4.422039273777045e-05,3.904472578142304e-06,4.195670771878213e-05,1.6642197806504555e-05,3.6511970392894e-05,6.752895569661632e-05,9.432003571419045e-05,7.881753117544577e-05,9.008882625494152e-05,4.835582330997568e-06,8.575838728575036e-05,4.514350075623952e-05,2.6318675736547448e-05,1.1801572327385657e-05,1.685376810200978e-05,1.2247729500813875e-05,9.378354661748745e-06,3.4467702789697796e-05,2.929608126578387e-05,1.3194657185522374e-05,4.173790784989251e-06,4.385989086586051e-05,1.8718254068517126e-05,0.00013748426863458008,2.440331991238054e-05,1.4123904293228406e-05,1.4917899534339085e-05,9.306767424277496e-06,9.294427582062781e-05,1.5499163055210374e-05,1.2272515050426591e-05,1.9761360817938112e-05,2.78264324151678e-05,4.075563992955722e-05,8.87319583853241e-06,0.0001045136377797462,0.0003460015868768096,7.861240010242909e-05,3.766893860301934e-05,5.243030500423629e-06,5.2947366384614725e-06
868,868,Amal Neerad was educated at,The director of Anwar was educated at,Amal Neerad,the director of Anwar, Satyajit Ray Film and Television Institute,7.486529648303986e-05,3.0007407985976897e-05,3.1034905987326056e-05,2.1388332243077457e-05,3.454335092101246e-05,1.891791725938674e-05,1.9304161469335668e-05,3.488187212496996e-05,4.812438055523671e-05,1.871141284937039e-05,3.787901732721366e-05,1.031045576382894e-05,2.8655878850258887e-05,4.0862596506485716e-05,3.295866190455854e-05,1.994502599700354e-05,1.5760897440486588e-05,3.0459967092610896e-05,1.9110942957922816e-05,1.6754131138441153e-05,7.930205174488947e-05,4.1799397877184674e-05,2.9645691029145382e-05,3.8699978176737204e-05,2.8519481929834e-05,2.825787669280544e-05,2.0815085008507594e-05,3.6177400033921e-05,2.479402974131517e-05,2.7137772121932358e-05,2.3409293135046028e-05,3.748425660887733e-05,2.0082638002349995e-05,2.940319973276928e-05,1.6779669749666937e-05,1.688760494289454e-05,2.1841671696165577e-05,2.1895739337196574e-05,4.5186312490841374e-05,3.1143648811848834e-05,3.12695701722987e-05,5.8774396165972576e-05
869,869,The country of citizenship of Emperor Gong of Jin is,The country of citizenship of the spouse of Chu Lingyuan is,Emperor Gong of Jin,the spouse of Chu Lingyuan, China,0.0014711047988384962,0.00503299618139863,0.0014433447504416108,0.002389769069850445,0.003024315694347024,0.001853759167715907,0.00673946226015687,0.0037649471778422594,0.004995909985154867,0.0013496708124876022,0.0009046537452377379,0.0021243703085929155,0.0037776611279696226,0.0014216391136869788,0.0013048264663666487,0.0030996399000287056,0.0015744059346616268,0.002649928443133831,0.0020873413886874914,0.003369626123458147,0.001011547981761396,0.00038479032809846103,0.006671543698757887,0.0016982282977551222,0.00302878231741488,0.0015339136589318514,0.002131184795871377,0.0020726006478071213,0.0016042672796174884,0.003652731655165553,0.0007667807512916625,0.001020926982164383,0.0028220757376402617,0.0018324597040191293,0.002026252681389451,0.0018054399406537414,0.0030731470324099064,0.004234115593135357,0.004665779881179333,0.0019412346882745624,0.000619372702203691,0.0026291708927601576
870,870,John Bercow was educated at,The spouse of Sally Kate Bercow was educated at,John Bercow,the spouse of Sally Kate Bercow, University of Essex,0.008813541382551193,0.009307707659900188,0.010217546485364437,0.007570619694888592,0.012638873420655727,0.006707488559186459,0.005614847876131535,0.010594532825052738,0.008007558062672615,0.004534863866865635,0.007394575048238039,0.011773847043514252,0.005705358926206827,0.006938618142157793,0.007087658159434795,0.008547002449631691,0.007765856571495533,0.009794017300009727,0.007084101904183626,0.00787088368088007,0.006174340844154358,0.010052021592855453,0.011322909966111183,0.00917049404233694,0.010474025271832943,0.007269369903951883,0.009814162738621235,0.007148838602006435,0.01212319452315569,0.011771631427109241,0.0052182297222316265,0.010377391241490841,0.009209963493049145,0.008625694550573826,0.010226938873529434,0.0058208429254591465,0.01371177937835455,0.00537231657654047,0.011322363279759884,0.006202303804457188,0.008802809752523899,0.008883102796971798
871,871,The date of death of Marie Charlotte de La Trémoille is,"The date of death of the spouse of Bernhard II, Duke of Saxe-Jena is",Marie Charlotte de La Trémoille,"the spouse of Bernhard II, Duke of Saxe-Jena", 24 August 1682,0.0009164746152237058,0.001043223775923252,0.0004221939016133547,0.0012308848090469837,0.0003270360466558486,0.0011043541599065065,0.00045186796342022717,0.0006929790833964944,0.0005856026546098292,0.0008712820126675069,0.0003465636691544205,0.002337202662602067,0.0014811933506280184,0.00041391621925868094,0.0003873388050124049,0.002120243152603507,0.0010421446058899164,0.0001280208380194381,0.00023635999241378158,0.0005023223930038512,0.0013481230707839131,0.00015876807447057217,0.0014534498332068324,0.0006643520900979638,0.0019026745576411486,0.0006339292740449309,0.0013353360118344426,0.00023709877859801054,0.00035635437234304845,0.0014754867879673839,0.000311521376715973,0.0023019416257739067,0.001850311760790646,0.0017444775439798832,0.001276108669117093,0.0005605996120721102,0.0034199771471321583,0.0015106645878404379,0.0016637176740914583,0.0007534390315413475,0.0011781922075897455,0.0015065808547660708
872,872,The place of birth of T. S. Nagabharana is,The place of birth of the director of Aahuti is,T. S. Nagabharana,the director of Aahuti, Bangalore,0.00032184546580538154,3.1895389838609844e-05,2.03813033294864e-06,3.452761302469298e-05,4.1375606087967753e-05,9.09102163859643e-06,3.0794722988503054e-05,0.00010836662113433704,8.081649866653606e-05,3.5955275961896405e-05,1.8800202497004648e-06,6.37228149571456e-05,7.004974122537533e-06,1.0839000424311962e-05,5.859295015397947e-06,5.953924755885964e-06,5.680279173247982e-06,6.427823336707661e-06,1.2370191143418197e-05,5.486364443640923e-06,1.7608464986551553e-05,9.045955948749906e-07,2.4336986825801432e-05,2.196424247813411e-05,2.2058013200876303e-05,7.142211416066857e-06,5.058700025983853e-06,1.1089513463957701e-05,6.266524451348232e-06,6.220239447429776e-05,2.2494748918688856e-05,9.646756552683655e-06,2.3893948309705593e-05,1.0443533028592356e-05,5.488796523422934e-05,1.509313960923464e-06,7.613006346218754e-06,8.834496838971972e-05,6.810654303990304e-05,7.588106200273614e-06,1.2153456054875278e-06,1.7243490219698288e-05
873,873,The place of birth of George II is,The place of birth of the father of Princess Amelia of Great Britain is,George II,the father of Princess Amelia of Great Britain, Hanover,0.00011273814016021788,0.00012193553266115487,8.262758456112351e-06,2.6918847652268596e-05,4.0710401663091034e-05,3.655764157883823e-05,0.00012299454829189926,0.00010794722766149789,0.00019014206191059202,0.00010815184941748157,1.368187258776743e-05,0.0001371509424643591,3.40574151778128e-05,6.0788061091443524e-05,2.1600628315354697e-05,3.5153047065250576e-05,1.7880176528706215e-05,1.5010396055004094e-05,3.921724419342354e-05,4.3596453906502575e-05,3.0314637115225196e-05,4.76004061056301e-06,0.00011661023017950356,2.2051995983929373e-05,5.961419446975924e-05,1.805283136491198e-05,3.348549944348633e-05,4.6398883569054306e-05,1.3698225302505307e-05,4.540884037851356e-05,1.5711206287960522e-05,5.1785576943075284e-05,1.4337826542032417e-05,4.4014177547069266e-05,3.0483139198622666e-05,4.783422355103539e-06,4.8667268856661394e-05,0.00021016396931372583,0.00011532240023370832,0.0001185651053674519,9.918127943819854e-06,1.7562319044372998e-05
874,874,The place of death of George Gershwin is,The place of death of the composer of I've Got a Crush on You is,George Gershwin,the composer of I've Got a Crush on You, Hollywood,3.2221651053987443e-05,0.00011537833779584616,1.2272474123165011e-05,7.997178909135982e-05,5.20104804309085e-05,5.809616777696647e-05,0.0001895772438729182,0.00010420868784422055,0.00011601545702433214,0.00015068253560457379,2.511173443053849e-05,0.0005540420534089208,3.805753294727765e-05,0.0001186979134217836,2.7820882678497583e-05,6.401810242095962e-05,2.6063476980198175e-05,4.360486491350457e-05,0.00011649807856883854,6.886348273837939e-05,5.066820449428633e-05,2.4561975806136616e-05,0.00010247488535242155,0.00010370944073656574,0.0001656023960094899,7.075726898619905e-05,1.687776602921076e-05,8.079101098701358e-05,5.402948954724707e-05,0.00017344538355246186,5.087747922516428e-05,3.524684871081263e-05,2.718071664276067e-05,4.067189365741797e-05,6.852550723124295e-05,3.426997136557475e-05,0.00010932859731838107,6.759469397366047e-05,0.00011082410492235795,0.00012944689660798758,7.100131915649399e-05,1.4663285583083052e-05
875,875,The date of birth of Rosshan Andrrews is,The date of birth of the director of Udayananu Tharam is,Rosshan Andrrews,the director of Udayananu Tharam, 1975,6.565739022335038e-05,6.40659563941881e-05,6.44262763671577e-05,5.6095617765095085e-05,1.8699876818573102e-05,0.00011560322309378535,3.875830952893011e-05,6.714964547427371e-05,5.926907397224568e-05,0.00010073938028654084,4.498953421716578e-05,0.00024278057389892638,7.172881305450574e-05,2.5542985895299353e-05,4.766152414958924e-05,5.454137863125652e-05,5.145685645402409e-05,1.3216871593613178e-05,9.39169513003435e-06,6.724581180606037e-05,2.0479317754507065e-05,5.282785423332825e-06,0.00018356883083470166,2.6660576622816734e-05,0.00011096538946731016,4.185239959042519e-05,1.9337401681696065e-05,1.3054723240202293e-05,1.5628484106855467e-05,0.00019651975890155882,2.1801179173053242e-05,8.929702744353563e-05,7.311205990845338e-05,0.0001220599006046541,0.00011428636207710952,2.233891973446589e-05,3.67361462849658e-05,0.00023175384558271617,0.0001190839902847074,8.431453170487657e-05,0.00015615143638569862,0.0001652832143008709
876,876,The spouse of Charles Winkler is,The spouse of the director of You Talkin' to Me? is,Charles Winkler,the director of You Talkin' to Me?, Sandra Nelson,2.2140072815091116e-06,4.2860687244683504e-05,1.0483892765478231e-05,1.7053980627679266e-05,9.982958545151632e-06,9.27597466215957e-06,2.7428894100012258e-05,3.2666757761035115e-05,1.723217064864002e-05,1.3300149475981016e-05,8.84066139406059e-06,9.877100092126057e-05,3.808180917985737e-05,1.8401640772935934e-05,8.397794772463385e-06,4.038133192807436e-05,1.5064132639963645e-05,0.0001137104700319469,1.2025651813019067e-05,2.625204979267437e-05,2.28740245802328e-05,7.740305591141805e-06,3.680429654195905e-05,3.754057252081111e-05,8.247255755122751e-05,4.494027052714955e-06,1.9816416170215234e-05,4.131431342102587e-05,5.5302622058661655e-05,6.290429882938042e-05,7.508164344471879e-06,2.2417234504246153e-05,6.479135663539637e-06,3.659751746454276e-05,6.406351894838735e-05,1.6266072634607553e-05,4.127623469685204e-05,0.0001035875320667401,7.938517956063151e-05,3.384602314326912e-05,1.80720780917909e-05,1.7029255104716867e-05
877,877,The country of citizenship of Charles Ives is,The country of citizenship of the composer of Songs My Mother Taught Me is,Charles Ives,the composer of Songs My Mother Taught Me, American,8.735328447073698e-05,0.000354332645656541,0.00010064891102956608,0.000229359939112328,0.00012030913057969883,0.00027910046628676355,0.0005401839734986424,0.00044283439638093114,0.0004162779659964144,0.00024353820481337607,8.113223884720355e-05,0.005220987368375063,0.0005843652761541307,0.0002005392889259383,0.00010833323176484555,0.0003235862823203206,0.000125465274322778,0.00014739994367118925,0.00029077049111947417,0.0003297911025583744,6.79444638080895e-05,0.00012694882752839476,0.0007465815870091319,0.00017109491454903036,0.00044189070467837155,0.00012433923257049173,0.0001386215735692531,0.00014905956049915403,0.00023609248455613852,0.0003178541373927146,0.00018468631606083363,5.387521014199592e-05,0.0002299437765032053,0.0001494163298048079,0.00023293659614864737,0.0002093700459226966,0.00020659183792304248,0.0006353190983645618,0.00020531739573925734,0.00015101980534382164,0.00011150345380883664,8.879238157533109e-05
878,878,The date of death of John Stewart-Murray is,"The date of death of the father of James Thomas Stewart-Murray, 9th Duke of Atholl is",John Stewart-Murray,"the father of James Thomas Stewart-Murray, 9th Duke of Atholl", 20 January 1917,0.0022535149473696947,0.002268827287480235,0.0011427352437749505,0.0026728466618806124,0.0007179520325735211,0.0023513385094702244,0.0012511928798630834,0.0014343307120725513,0.001914797117933631,0.002346944762393832,0.001023031072691083,0.006743477191776037,0.002265915973111987,0.0007318661082535982,0.001015825429931283,0.0032390274573117495,0.0012711003655567765,0.0002459847601130605,0.000297378224786371,0.0015009569469839334,0.002849322510883212,0.00030766575946472585,0.003312024986371398,0.0021490459330379963,0.0031465201172977686,0.003931025043129921,0.0036422479897737503,0.0014588643098250031,0.0021655240561813116,0.003203896339982748,0.0009494540863670409,0.003721477696672082,0.003530354704707861,0.004081197548657656,0.002044606488198042,0.002176275011152029,0.003810945199802518,0.0017433103639632463,0.0024963230825960636,0.0017356817843392491,0.0018690463621169329,0.002240842441096902
879,879,The country of citizenship of Andy Warhol is,The country of citizenship of the director of Beauty No. 1 is,Andy Warhol,the director of Beauty No. 1, American,7.801740139257163e-05,0.00017135075177066028,6.0984777519479394e-05,0.0001292509987251833,4.7202487621689215e-05,0.0002660574100445956,0.00032385849044658244,0.00020239695732016116,0.00026951025938615203,0.0001338640577159822,4.824426650884561e-05,0.003387150354683399,0.00044026089017279446,9.453164966544136e-05,0.00013381477037910372,0.00021535513224080205,0.00010369213850935921,8.582283044233918e-05,0.00022770465875510126,0.00020293434499762952,3.1010767997941e-05,7.810426177456975e-05,0.0005002575926482677,0.00011558385449461639,0.0002047348243650049,6.60546647850424e-05,6.530524842673913e-05,8.096716192085296e-05,0.0001434535370208323,0.00022316559625323862,0.00010185212158830836,2.8431872124201618e-05,0.00012346105359029025,9.881933510769159e-05,0.00012983196938876063,0.00011275449651293457,0.0001767078210832551,0.000637669232673943,0.0001338415895588696,5.7387311244383454e-05,7.670577906537801e-05,5.8652785810409114e-05
880,880,The place of birth of Władysław Bakałowicz is,The place of birth of the spouse of Wiktoryna Józefa Bakałowiczowa is,Władysław Bakałowicz,the spouse of Wiktoryna Józefa Bakałowiczowa, Chrzanów,1.7138189889465139e-07,2.2333048832479108e-07,1.640963631643899e-08,9.277374601879274e-08,1.3482039662449097e-07,1.970060310441113e-07,4.3811641603497264e-07,5.456532790049096e-07,3.4359302958364424e-07,3.700112074511708e-07,3.1095066521658055e-09,3.062150426558219e-07,1.1220023310443139e-07,8.511568694302696e-08,8.443395671520193e-08,1.1315376724496673e-07,4.795912644794953e-08,1.5895358274065075e-07,6.755335135721907e-08,1.0161232921745977e-07,2.0163518854587892e-08,1.395369064738361e-08,1.8335899198973493e-07,1.0238682079943828e-07,1.705534913298834e-07,5.491739329954726e-08,8.53805985912004e-08,8.022291808629234e-08,4.213960735910405e-08,1.3467068527006631e-07,3.004505799708568e-08,3.448506618042302e-07,9.515597554354827e-08,1.0327529764708743e-07,9.233961861809803e-08,2.388731878966155e-08,8.440040346613387e-07,1.5415621419379022e-06,1.2265441284853296e-07,2.355334913772822e-07,3.6728145857978234e-08,7.257377632186035e-08
881,881,Paul Methuen was educated at,The father of Paul Cobb Methuen was educated at,Paul Methuen,the father of Paul Cobb Methuen, Oriel College,0.0005728306132368743,0.0006126172374933958,0.00044498685747385025,0.00047262245789170265,0.00046514920541085303,0.00047547483700327575,0.00030798339867033064,0.0005167421186342835,0.0005518568214029074,0.00038289694930426776,0.00043623492820188403,0.00031917545129545033,0.0006320787942968309,0.0003821341379079968,0.00024266976106446236,0.0003712794277817011,0.0003440119617152959,0.00047030142741277814,0.0004693538649007678,0.0005193697870709002,0.0004501970543060452,0.0005046181031502783,0.0005433528567664325,0.0006143233622424304,0.0005048170569352806,0.00033342710230499506,0.0005471647600643337,0.00033035280648618937,0.000459110684460029,0.0004731935332529247,0.00038835068698972464,0.0009063779725693166,0.0005678566521964967,0.00032242335146293044,0.000422755372710526,0.0003809029294643551,0.0012008228804916143,0.0003123247006442398,0.0005417142529040575,0.00030312174931168556,0.0005426151910796762,0.0007187163573689759
882,882,The country of citizenship of Eric Mueller is,The country of citizenship of the director of World and Time Enough is,Eric Mueller,the director of World and Time Enough, United States,1.4046851902094204e-05,3.2870440918486565e-05,2.3964081265148707e-05,3.947113509639166e-05,1.4411131814995315e-05,5.851410605828278e-05,3.380480848136358e-05,0.00015807563613634557,2.0541379853966646e-05,4.246614844305441e-05,3.9221340557560325e-06,0.0015893179224804044,4.1677594708744437e-05,2.436192153254524e-05,1.8087363059748895e-05,9.659477655077353e-05,1.9952743969042785e-05,1.997090657823719e-05,4.7345576604129747e-05,2.3806782337487675e-05,5.395359494286822e-06,8.148266715579666e-06,0.0001295155379921198,2.7181626137462445e-05,2.5241650291718543e-05,1.3803219189867377e-05,3.3773842005757615e-05,9.657190275902394e-06,1.681396497588139e-05,4.032469223602675e-05,2.1104327970533632e-05,1.547712781757582e-05,5.450570461107418e-05,3.323239434394054e-05,5.2248160500312224e-05,2.328143091290258e-05,0.00047685657045803964,0.0003841231227852404,4.0959403122542426e-05,2.009394120250363e-05,7.2012785494735e-06,2.5360910512972623e-05
