,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
704,704,Maria Kaniewska was educated at,The director of Panienka z okienka was educated at,Maria Kaniewska,the director of Panienka z okienka, National Film School in Łódź,0.0003823710430879146,0.00041878296178765595,0.0006521851755678654,0.0005233074771240354,0.00040303554851561785,0.0004348931834101677,0.0005744322552345693,0.0004208972386550158,0.0004914110759273171,0.00038033013697713614,0.0004911937285214663,0.0003938373120035976,0.0002368248242419213,0.00048616123967804015,0.0005998491542413831,0.000537581741809845,0.00047261762665584683,0.0004842198686674237,0.0005884984857402742,0.00039347560959868133,0.0005337998736649752,0.0003979446191806346,0.0004152991168666631,0.00046200028737075627,0.00040660606464371085,0.00021945577464066446,0.0006855422398075461,0.0006274710758589208,0.0004688593908213079,0.0005666184588335454,0.0004298295243643224,0.0006090274546295404,0.000543843605555594,0.0003144593501929194,0.000902399537153542,0.0006292088655754924,0.0006738525116816163,0.0005109916091896594,0.0003569783002603799,0.0004142241086810827,0.0005711902631446719,0.00047892372822389007
705,705,The country of citizenship of Beeban Kidron is,The country of citizenship of the director of Used People is,Beeban Kidron,the director of Used People, United Kingdom,5.342794975149445e-05,9.571298869559541e-05,0.00013046820822637528,0.00011567984620342031,0.00014706786896567792,6.003236921969801e-05,9.327306906925514e-05,0.00010656299127731472,7.724714669166133e-05,3.7989015254424885e-05,0.0002162852033507079,0.0001382272457703948,5.4640793678117916e-05,0.0002540986752137542,0.00016165799752343446,0.00011817570339189842,7.872799324104562e-05,0.0001063380841515027,2.8531227144412696e-05,9.015615069074556e-05,0.00010507684055482969,4.448548497748561e-05,0.00010135384218301624,6.380764534696937e-05,0.0003795705270022154,4.9519207095727324e-05,6.821795250289142e-05,0.0003734031633939594,9.582083293935284e-05,7.508994895033538e-05,0.00010509513958822936,1.2698435966740362e-05,0.00021080007718410343,4.2409963498357683e-05,0.00025964691303670406,0.00042467706953175366,2.5996932890848257e-05,8.459400123683736e-05,0.00027393019990995526,0.00014601406292058527,2.032812153629493e-05,0.00013463392679113895
706,706,The date of death of Bertha of Blois is,"The date of death of the mother of Conan II, Duke of Brittany is",Bertha of Blois,"the mother of Conan II, Duke of Brittany", 1080,4.101305876247352e-06,3.905025550920982e-06,7.772305252728984e-06,6.218312137207249e-06,7.472543529729592e-06,2.2093411189416656e-06,5.9440626500872895e-06,6.297775144048501e-06,5.737846549891401e-06,2.1956452656013425e-06,4.414175691636046e-06,7.573159564344678e-06,2.6005027393694036e-06,3.6689657463284675e-06,2.6235980840283446e-05,8.428090040979441e-06,1.0352544450142886e-05,1.3403086086327676e-05,1.7348039591524866e-06,7.488225946872262e-06,5.6014164329099e-06,2.8340839435259113e-06,3.7567142499028705e-06,2.788767233141698e-06,1.1138977242808323e-06,1.549005537526682e-05,3.2609739264444215e-06,1.2511766726674978e-05,5.998754204483703e-06,9.148411663773004e-06,7.042664492473705e-06,1.156071448349394e-06,7.455175818904536e-06,4.562196863844292e-06,6.3006800701259635e-06,4.368401278043166e-06,2.626507921377197e-06,7.716231266385876e-06,2.225653815912665e-06,3.971095793531276e-06,1.1847439509438118e-06,5.913978384342045e-06
707,707,The place of birth of Ladislav Pejačević is,The place of birth of the father of Teodor Pejačević is,Ladislav Pejačević,the father of Teodor Pejačević, Sopron,3.8543493019460584e-07,4.405939932894398e-07,1.1087973916801275e-06,6.214758059286396e-07,8.906390576157719e-07,1.5339691117333132e-07,1.5815889753412193e-07,1.0612694723022287e-06,5.10651148033503e-07,1.0552999185620138e-07,1.1168365290359361e-06,5.33123568402516e-07,3.9125603734646575e-07,5.567360972236202e-07,1.9909225557057653e-06,1.3464438097798848e-06,1.072600298357429e-06,2.9858094308110594e-07,1.6965940119462175e-07,1.0854118954739533e-06,3.08866617615422e-07,4.2740080630210286e-07,2.5494179567431274e-07,2.300527626175608e-07,3.138665931601281e-07,2.1318970766515122e-07,2.506527891910082e-07,1.9226256426918553e-06,2.7991765705337457e-07,1.3773415048490278e-06,7.007349722698564e-07,3.194718374288641e-07,1.0349251624575118e-06,1.255235417829681e-07,8.153584190040419e-07,3.22887160564278e-07,2.115518213940959e-07,2.107319119204476e-07,5.613810003524122e-07,3.084187483182177e-07,5.368636379898817e-08,7.449121426361671e-07
708,708,The country of citizenship of Rama V is,The country of citizenship of the father of Abbhantripaja is,Rama V,the father of Abbhantripaja, Siam,2.1332005417207256e-05,6.472820678027347e-05,9.449978824704885e-05,4.0250106394523755e-05,8.691145194461569e-05,0.00010183262929785997,7.021676719887182e-05,0.00014513680071104318,5.4336549510480836e-05,1.687979602138512e-05,0.00011346045357640833,8.993256778921932e-05,5.616641283268109e-05,7.835714495740831e-05,0.00030601659091189504,0.00022569649445358664,0.0001413219142705202,9.557443263474852e-05,2.2837333744973876e-05,5.0979284424101934e-05,8.384993998333812e-05,3.363799987710081e-05,8.481584518449381e-05,7.615325012011454e-05,9.47250664466992e-05,3.2298878068104386e-05,4.0604936657473445e-05,0.00021932915842626244,4.341653402661905e-05,5.179195795790292e-05,9.90096086752601e-05,2.4405702788499184e-05,0.00015840010019019246,5.412985774455592e-05,0.0002726893872022629,0.00012890035577584058,4.1820738260867074e-05,0.00011608796921791509,4.799757516593672e-05,4.9048005166696385e-05,4.427080421010032e-05,6.848260818514973e-05
709,709,The place of birth of Manoel de Oliveira is,The place of birth of the director of Francisca is,Manoel de Oliveira,the director of Francisca, Porto,2.3250613594427705e-05,1.1571012692002114e-05,2.257288906548638e-05,1.565207276144065e-05,1.975250597752165e-05,3.922435098502319e-06,7.403952622553334e-06,4.149588494328782e-05,1.1093696230091155e-05,8.785712452663574e-06,4.136358620598912e-05,8.639489351480734e-06,4.371785053081112e-06,1.1210005141037982e-05,4.97791770612821e-05,1.8910259313997813e-05,2.3319758838624693e-05,8.428107321378775e-06,1.5200409961835248e-06,1.5164119758992456e-05,1.1360137250449043e-05,3.678846724142204e-06,6.145044153527124e-06,3.2534858291910496e-06,1.7915819626068696e-05,5.822852472192608e-06,5.1057613745797426e-06,3.875766560668126e-05,9.12682298803702e-06,1.092738784791436e-05,2.0591469365172088e-05,2.68573671746708e-06,3.889537038048729e-05,3.934609139832901e-06,1.0357226528867614e-05,1.1041343896067701e-05,2.301525228176615e-06,1.2122771295253187e-05,8.46240345708793e-06,6.6357292780594435e-06,1.1635079317784403e-06,2.543701157264877e-05
710,710,The place of death of Boštjan Hladnik is,The place of death of the director of Dancing in the Rain (film) is,Boštjan Hladnik,the director of Dancing in the Rain (film), Ljubljana,2.527831202314701e-05,9.262945968657732e-05,0.00012096284626750275,3.354785076226108e-05,9.387025056639686e-05,3.2986150472424924e-05,4.3355215893825516e-05,0.00012253763270564377,4.5373159082373604e-05,2.9574172003776766e-05,0.00023050737217999995,5.032596527598798e-05,2.544847666285932e-05,6.940989260328934e-05,0.0001018308539642021,0.0001902524963952601,0.00010690002090996131,4.775006163981743e-05,1.353151037619682e-05,6.690447480650619e-05,3.8714548281859607e-05,3.7706613511545584e-05,5.075233639217913e-05,1.561813405714929e-05,3.6418208765098825e-05,2.0323785065556876e-05,4.1046565456781536e-05,7.830280810594559e-05,3.355225271661766e-05,6.945185305085033e-05,4.491748768487014e-05,2.934648910013493e-05,0.00011614995310083032,2.6550509574008174e-05,9.521070023765787e-05,6.603560905205086e-05,3.6200053727952763e-05,5.739920015912503e-05,0.0001367749646306038,4.178333983873017e-05,3.9215272408910096e-05,0.00015348980377893895
711,711,The country of citizenship of Sophia of Nassau is,The country of citizenship of the mother of Gustaf V of Sweden is,Sophia of Nassau,the mother of Gustaf V of Sweden, Norway,3.1128660339163616e-05,0.00022789399372413754,0.00016513878654222935,0.00010293040395481512,0.00017248981748707592,8.36671533761546e-05,0.0002029663883149624,0.00024455433594994247,0.00011940112744923681,4.327550050220452e-05,0.00016812504327390343,0.00021751852182205766,8.877804793883115e-05,0.0001787130458978936,0.0002375499316258356,0.0002464792050886899,0.0001274382957490161,8.519313269061968e-05,6.268083961913362e-05,7.652665226487443e-05,0.0002842367102857679,0.0001328452053712681,0.00043839061981998384,0.0001302142918575555,0.00019185047131031752,2.5179573640343733e-05,7.396283035632223e-05,0.0003075158456340432,3.389169796719216e-05,5.771914220531471e-05,0.00011465013085398823,9.934018635249231e-06,0.00014570570783689618,0.00011605318286456168,0.00024071619554888457,0.00024688936537131667,7.150173769332469e-05,0.00016258795221801847,0.00022100217756815255,0.0002756192407105118,4.825452560908161e-05,0.0001992714242078364
712,712,The place of birth of Reinhold Schünzel is,The place of birth of the director of Adam and Eve is,Reinhold Schünzel,the director of Adam and Eve, Hamburg,2.015069367189426e-05,6.411727895283548e-07,5.794248636448174e-07,9.202390742757416e-07,7.110507453944592e-07,1.6820659709537722e-07,4.6465831360364973e-07,6.41650899524393e-07,5.395137918640103e-07,1.1401991741877282e-06,1.4042983593753888e-06,5.51506445845007e-07,2.6853953727368207e-07,5.424786877483712e-07,6.733667419211997e-07,5.218292926656432e-07,1.5618770703440532e-06,3.0254057037382154e-07,8.968883946636197e-08,9.479764457864803e-07,6.689452334285306e-07,8.954643249126093e-07,4.083571809587738e-07,7.048507200124732e-08,3.6560433613885834e-07,5.719355726796493e-07,3.288260188583081e-07,4.6226054450926313e-07,3.97248328454225e-07,1.2348336895229295e-06,4.743707791021734e-07,2.9023885872447863e-07,1.6627615195830003e-06,6.575672273356759e-07,1.849610242743438e-07,7.344874006776081e-07,1.6982498607376328e-07,5.832296210428467e-07,4.4178196390021185e-07,2.388203483860707e-07,2.33503200774976e-07,5.465639105750597e-07
713,713,The date of death of Maud Chaworth is,The date of death of the mother of Eleanor of Lancaster is,Maud Chaworth,the mother of Eleanor of Lancaster, 1322,0.0009494742844253778,0.001599124283529818,0.004850889090448618,0.002168112900108099,0.0026141635607928038,0.000978830736130476,0.004852162674069405,0.0018200057093054056,0.001246175030246377,0.0010019313776865602,0.004504446405917406,0.0015478520654141903,0.0015661739744246006,0.001541182049550116,0.007635176181793213,0.004070470109581947,0.004266712348908186,0.00421427795663476,0.00044854171574115753,0.002816366497427225,0.003802786348387599,0.0017153442604467273,0.0015905034961178899,0.000945779902394861,0.0008502562413923442,0.0028997280169278383,0.0008485676371492445,0.00433347187936306,0.0013927165418863297,0.003422736655920744,0.002686611842364073,0.0006201162468641996,0.0035846105311065912,0.0016651108162477612,0.003286622231826186,0.0039626117795705795,0.00075192452641204,0.002138858661055565,0.001433747005648911,0.0010535086039453745,0.0005749029223807156,0.00170046032872051
714,714,The place of birth of Cheryl Dunye is,The place of birth of the director of The Watermelon Woman is,Cheryl Dunye,the director of The Watermelon Woman, Liberian,7.912715773272794e-06,1.0114807082572952e-05,8.344577508978546e-06,5.817340934299864e-06,1.0092569937114604e-05,5.866048013558611e-06,4.924225322611164e-06,8.438232725893613e-06,3.5274067613499938e-06,2.020084821197088e-06,1.1238000297453254e-05,1.1608557542786002e-05,4.521231858234387e-06,5.414105999079766e-06,1.0752687558124308e-05,1.6112155208247714e-05,8.376171535928734e-06,7.1290724008576944e-06,3.7000900192651898e-06,6.1993819144845475e-06,7.763988833175972e-06,3.1671372653363505e-06,6.466265858762199e-06,1.9951603462686762e-06,7.259947778948117e-06,3.099612058576895e-06,7.762630957586225e-06,1.8412438294035383e-05,3.6469111819315003e-06,8.487651030009147e-06,8.836448614601977e-06,2.493192596375593e-06,8.668506779940799e-06,8.335749043908436e-06,2.568104036981822e-06,3.300229309388669e-06,4.605560661730124e-06,1.2717874597001355e-05,1.745716144796461e-05,6.6411244006303605e-06,4.316385002312018e-06,2.5581255613360554e-05
715,715,The country of citizenship of Connie Chan is,The country of citizenship of the mother of Dexter Young is,Connie Chan,the mother of Dexter Young, China,6.120686157373711e-05,2.2359286958817393e-05,3.2517335057491437e-05,2.7009355108020827e-05,1.8067135897581466e-05,1.587757833476644e-05,2.8838036087108776e-05,3.852076406474225e-05,1.5718333088443615e-05,1.8567461665952578e-05,1.5992065527825616e-05,2.5247745725209825e-05,1.2589158359332941e-05,4.1812167182797566e-05,4.2185212805634364e-05,3.5769666283158585e-05,1.4685673704661895e-05,1.608624734217301e-05,7.096087301761145e-06,1.1741135494958144e-05,2.00800241145771e-05,1.876498936326243e-05,5.543107181438245e-05,9.89069121715147e-06,1.0622299669194035e-05,1.8589938918012194e-05,2.6349167455919087e-05,3.080148599110544e-05,9.956782378139906e-06,1.6932566722971387e-05,1.580260504852049e-05,1.0787553037516773e-05,2.8856022254331037e-05,1.0231271517113782e-05,1.69509385159472e-05,6.222916999831796e-05,7.3860492193489335e-06,1.3904284060117789e-05,2.2891304979566485e-05,3.560420373105444e-05,6.448982730944408e-06,1.3763808965450153e-05
716,716,The place of birth of Mick Garris is,The place of birth of the director of Nightmare Cinema is,Mick Garris,the director of Nightmare Cinema, Santa Monica,1.2682067790592555e-05,0.00015639979392290115,0.00023520430841017514,0.0001483870146330446,0.000189795478945598,2.210191814810969e-05,4.660492413677275e-05,0.00021244687377475202,4.8346122639486566e-05,5.2637587941717356e-05,0.00042500856216065586,5.8081361203221604e-05,3.834246672340669e-05,0.0001302353193750605,0.00018374627688899636,0.00012783239071723074,0.00011132939835079014,4.222809002385475e-05,9.851199138211086e-06,4.733585228677839e-05,0.00010289813508279622,7.0530702942051e-05,5.9216527006356046e-05,3.555774310370907e-05,0.0001233470975421369,1.8110165910911746e-05,4.4261043512960896e-05,0.0003089978126809001,7.272567017935216e-05,4.340138548286632e-05,0.00010123287938768044,4.936296681989916e-05,0.0001907595433294773,3.804542575380765e-05,1.5963738405844197e-05,6.582303467439488e-05,4.605230060406029e-05,4.5946570025989786e-05,0.0001467039983253926,8.138693374348804e-05,4.649711172532989e-06,0.00012968247756361961
717,717,The employer of Leo Laporte is,The employer of the creator of Call for Help is,Leo Laporte,the creator of Call for Help, TWiT.tv,4.1083972064370755e-06,8.157612683135085e-06,8.851773600326851e-06,7.22484037396498e-06,7.320839358726516e-06,4.710495431936579e-06,6.248024419619469e-06,1.1021696991520002e-05,1.3288924492371734e-05,4.04572756451671e-06,2.4980889065773226e-05,8.821597475616727e-06,3.3448725389462197e-06,1.2364779649942648e-05,5.0721308070933446e-05,1.53197834151797e-05,2.8522186767077073e-05,8.765138773014769e-06,4.958096269547241e-06,1.6225121726165526e-05,8.740934390516486e-06,2.0310153558966704e-05,5.148991476744413e-06,1.0710006790759508e-05,7.168474894569954e-06,6.429456789192045e-06,5.305716058501275e-06,2.8455657229642384e-05,4.804879608855117e-06,3.022587634404772e-06,9.140462680079509e-06,3.536920303304214e-06,8.65845777298091e-06,4.256323336448986e-06,2.794202373479493e-06,5.458349278342212e-06,7.321008069993695e-06,2.344129370612791e-06,4.517602519626962e-06,1.2631738172785845e-05,5.512451025424525e-06,2.0675419364124537e-05
718,718,The place of death of Elbridge Gerry is,The place of death of the spouse of Ann Thompson Gerry is,Elbridge Gerry,the spouse of Ann Thompson Gerry," Washington, DC",2.0327905076555908e-05,2.1029072740930133e-05,1.9051758499699645e-05,1.4145464774628635e-05,1.630059523449745e-05,8.672263902553823e-06,7.650261977687478e-06,1.9103319573332556e-05,9.91043089015875e-06,3.546696234479896e-06,5.291173511068337e-05,2.313419281563256e-05,6.703430244670017e-06,2.2223684936761856e-05,3.5280103475088254e-05,8.420321137236897e-06,1.131123735831352e-05,1.474065356887877e-05,5.436191713670269e-06,1.244658233190421e-05,4.896549853583565e-06,1.1363129488017876e-05,1.2584967407747172e-05,1.156107373390114e-05,1.0970823495881632e-05,5.503612555912696e-06,1.534074908704497e-05,2.095729360007681e-05,1.782183608156629e-05,8.372659067390487e-06,9.66034258453874e-06,1.0868319805013016e-05,1.7957980162464082e-05,6.6553234319144394e-06,9.024046448757872e-06,1.202966450364329e-05,6.07727088208776e-06,1.1226239621464629e-05,2.1675206880900078e-05,1.5691739463363774e-05,5.133877948537702e-06,1.2940829037688673e-05
719,719,The place of birth of Niels Arden Oplev is,The place of birth of the director of The Girl with the Dragon Tattoo is,Niels Arden Oplev,the director of The Girl with the Dragon Tattoo, Denmark,0.00025390597875230014,1.91167309822049e-05,1.4324660696729552e-05,9.204783964378294e-06,9.064134246727917e-06,3.6748672300745966e-06,1.159223847935209e-05,1.5083452126418706e-05,5.917273483646568e-06,4.8337083171645645e-06,1.641803828533739e-05,6.726193987560691e-06,4.600598458637251e-06,9.614363079890609e-06,3.7280001379258465e-06,5.113261977385264e-06,9.051292181538884e-06,5.075650733488146e-06,3.30004763782199e-06,7.034524514892837e-06,9.021570804179646e-06,1.149880699813366e-05,6.861203928565374e-06,2.8731994916597614e-06,6.903182566020405e-06,5.51884522792534e-06,5.826325377711328e-06,1.111732763092732e-05,3.1699028113507666e-06,8.260828508355189e-06,7.828928573871963e-06,4.697032181866234e-06,1.502386021456914e-05,9.114602107729297e-06,2.3198053895612247e-06,8.264159077953082e-06,2.9056611765554408e-06,1.0121226296178065e-05,1.9909226466552354e-05,1.9649247406050563e-05,1.6634282928862376e-06,1.138546758738812e-05
720,720,The place of burial of Antiochus I Theos of Commagene is,The place of burial of the father of Athenais of Media Atropatene is,Antiochus I Theos of Commagene,the father of Athenais of Media Atropatene, Mount Nemrut,0.00018927262863144279,0.00018639813060872257,0.00017608440248295665,0.00010893013677559793,0.00010714108793763444,3.30342045344878e-05,0.00010375941201345995,0.0002061256964225322,8.330708078574389e-05,2.256703191960696e-05,0.00027799353119917214,0.0001861734053818509,3.2447685953229666e-05,9.58667224040255e-05,0.0005168943898752332,0.00029352327692322433,0.00027824530843645334,0.00010373278200859204,3.0767940188525245e-05,0.00014554426888935268,0.00012021380825899541,4.908199480269104e-05,8.652007090859115e-05,4.567242649500258e-05,4.5996668632142246e-05,0.00012883514864370227,0.00010687992471503094,0.0001016272435663268,6.047436909284443e-05,8.394935866817832e-05,0.00011170046491315588,0.0001051725193974562,0.00011703891505021602,5.941091512795538e-05,7.710936188232154e-06,6.985013897065073e-05,3.3726359106367454e-05,5.2776151278521866e-05,0.00017274914716836065,7.152709440561011e-05,1.7269190720980987e-05,0.00011768410331569612
721,721,The country of citizenship of Clifton Ko is,"The country of citizenship of the director of All's Well, Ends Well Too is",Clifton Ko,"the director of All's Well, Ends Well Too", Chinese,9.377012247568928e-06,9.333754860563204e-06,1.1812192497018259e-05,1.7051568647730164e-05,8.832525054458529e-06,6.517378551507136e-06,9.90468561212765e-06,1.07624819065677e-05,6.906233011250151e-06,3.5874838886229554e-06,1.0517197551962454e-05,9.23829065868631e-06,6.608213425352005e-06,1.5466213881154545e-05,1.3629239219881129e-05,2.2405582058127038e-05,8.288157005154062e-06,1.3168691111786757e-05,2.4192554519686382e-06,1.0734509487519972e-05,2.1703859601984732e-05,5.1231004363216925e-06,1.0386975191067904e-05,5.452483492263127e-06,1.832732232287526e-05,2.085195046674926e-05,9.977431545848958e-06,1.530894405732397e-05,9.42566020967206e-06,6.20455421085353e-06,9.174093975161668e-06,2.8904328246426303e-06,1.3831832802679855e-05,6.017560735926963e-06,5.9899634834437165e-06,1.7186766854138114e-05,3.5485029457049677e-06,3.3359401641064323e-06,6.721148110955255e-06,7.002249731158372e-06,2.7517039598023985e-06,8.566334145143628e-06
722,722,Denis Sanders was educated at,The director of Shock Treatment was educated at,Denis Sanders,the director of Shock Treatment, UCLA,0.0037169880233705044,0.009916525334119797,0.010762926191091537,0.009577569551765919,0.007685995660722256,0.00930479820817709,0.00636626873165369,0.009706785902380943,0.007171672768890858,0.009868024848401546,0.009360122494399548,0.008446767926216125,0.011652657762169838,0.010194437578320503,0.006955528166145086,0.008562872186303139,0.006425154861062765,0.006214892026036978,0.007638316601514816,0.005437715910375118,0.007191093638539314,0.01115016732364893,0.006678907200694084,0.015080668963491917,0.011191331781446934,0.010288713499903679,0.011066673323512077,0.012781037017703056,0.007298207841813564,0.003107193624600768,0.011804984882473946,0.007833519950509071,0.0075694904662668705,0.005582814570516348,0.00873774103820324,0.006715417839586735,0.013057960197329521,0.005741611123085022,0.010548903606832027,0.005456678569316864,0.0072409347631037235,0.011204423382878304
723,723,The place of burial of Khufu is,The place of burial of the father of Nefertiabet is,Khufu,the father of Nefertiabet, Great Pyramid of Giza,1.2317850632825866e-05,1.393130423821276e-05,1.992806573980488e-05,1.207159129990032e-05,1.9783021343755536e-05,1.1844169421237893e-05,1.8403314243187197e-05,1.4413069948204793e-05,1.2153558600402903e-05,7.876029485487379e-06,2.45212359004654e-05,2.862779365386814e-05,6.67068798065884e-06,1.8676140825846232e-05,7.193130295490846e-05,3.3201027690665796e-05,2.7966741981799714e-05,1.8543754777056165e-05,4.31588841820485e-06,2.3399637939292006e-05,1.3990625120641198e-05,7.790708878019359e-06,1.0980077604472172e-05,4.6178138290997595e-06,1.0140790436707903e-05,1.3311864677234553e-05,1.868775871116668e-05,3.387546166777611e-05,8.440038072876632e-06,9.181571840599645e-06,2.611866693769116e-05,9.726307325763628e-06,2.8743366783601232e-05,7.791544703650288e-06,2.527556716813706e-05,2.469084574840963e-05,3.610149633459514e-06,1.3819970263284631e-05,1.0258390830131248e-05,1.212307051901007e-05,4.311398242862197e-06,3.084320269408636e-05
724,724,The place of death of Bernard Borderie is,The place of death of the director of Hardi Pardaillan! is,Bernard Borderie,the director of Hardi Pardaillan!, Paris,7.51420739106834e-05,0.00010732121154433116,4.4011652789777145e-05,4.123705002712086e-05,6.551990372827277e-05,3.248117718612775e-05,4.398759119794704e-05,8.32148507470265e-05,5.290642729960382e-05,4.139639713685028e-05,0.00010457471944391727,7.693847874179482e-05,6.526161450892687e-05,0.0001098634020308964,3.077587825828232e-05,3.647574703791179e-05,6.0580296121770516e-05,6.255352491280064e-05,3.9051130443112925e-05,8.56223632581532e-05,3.946452125092037e-05,4.918532067677006e-05,3.309883686597459e-05,4.684688610723242e-05,4.472996442927979e-05,8.736074960324913e-05,5.513227006304078e-05,0.00011300472397124395,1.9954206436523236e-05,1.3370387023314834e-05,4.130163506488316e-05,1.3256068086775485e-05,3.797452518483624e-05,6.708781438646838e-05,9.914260772347916e-06,4.893670484307222e-05,1.2867177247244399e-05,2.5149231078103185e-05,0.00011729323159670457,9.008288907352835e-05,1.0778169780678581e-05,9.111903636949137e-05
725,725,The place of burial of Alekos Sakellarios is,The place of burial of the director of Despinis eton 39 is,Alekos Sakellarios,the director of Despinis eton 39, First Cemetery of Athens,1.1903337508556433e-05,1.7975398804992437e-05,2.4402721464866772e-05,9.460873116040602e-06,1.794415402400773e-05,7.876675226725638e-06,1.7952996131498367e-05,2.0248942746547982e-05,2.1848763935850002e-05,2.5003546397783794e-06,4.3255782657070085e-05,3.450293661444448e-05,6.266674063226674e-06,3.0338982469402254e-05,4.8428559239255264e-05,4.567316500470042e-05,4.509159771259874e-05,1.1223965884710196e-05,1.2206910469103605e-05,3.25049004459288e-05,1.6808728105388582e-05,7.62806075726985e-06,8.657523721922189e-06,8.202100616472308e-06,7.998404726095032e-06,1.0762581950984895e-05,9.577512173564173e-06,4.244134106556885e-05,3.62155651600915e-06,3.5032874166063266e-06,2.1022931832703762e-05,9.466572237215587e-07,2.40673944063019e-05,1.5876579709583893e-05,1.9687013264046982e-05,4.975432239007205e-05,5.305905233399244e-06,1.1972609172516968e-05,3.4799206332536414e-05,8.66026402945863e-06,9.901744306262117e-06,3.697667852975428e-05
726,726,The place of death of Rhadamistus is,The place of death of the spouse of Zenobia is,Rhadamistus,the spouse of Zenobia, Kingdom of Iberia,2.3886002509243554e-06,2.5752524379640818e-06,4.568995336740045e-06,2.839986336766742e-06,2.3538657387689454e-06,1.525724769635417e-06,3.0353937745530857e-06,4.619229002855718e-06,1.5342541246354813e-06,1.1604633982642554e-06,2.4652165393490577e-06,1.542566451462335e-06,1.174170506601513e-06,3.6159676710667554e-06,2.5416400148969842e-06,3.907633072230965e-06,3.4700317428359995e-06,1.9703634279721882e-06,7.316311325666902e-07,1.4118431863607839e-06,1.96578071154363e-06,1.2605563597389846e-06,1.5745812333989306e-06,1.232580075338774e-06,1.3672913610207615e-06,8.384926672988513e-07,1.247985437657917e-06,3.1686665806773817e-06,3.21561969940376e-06,1.3477208540280117e-06,2.514707375667058e-06,9.80489858193323e-07,6.217764166649431e-06,6.866290505058714e-07,3.943030151276616e-06,6.002745067235082e-06,1.0807611943164375e-06,2.599594381536008e-06,3.0885050819051685e-06,1.2875545962742763e-06,4.951486403115268e-07,1.6710217778381775e-06
727,727,The place of birth of Helena Thopia is,The place of birth of the mother of Stefan Maramonte is,Helena Thopia,the mother of Stefan Maramonte, Albanian,1.1878310033353046e-05,3.604252196964808e-05,5.036206130171195e-05,3.281448152847588e-05,8.952023199526593e-05,4.041594365844503e-06,2.9936332794022746e-05,5.650061939377338e-05,1.3016684533795342e-05,5.195266112423269e-06,6.204711826285347e-05,2.2009566237102263e-05,1.1508818715810776e-05,1.2851347491960041e-05,6.272747850744054e-05,3.7355410313466564e-05,5.485257497639395e-05,2.178040267608594e-05,4.9852296797325835e-06,4.897016333416104e-05,2.9004859243286774e-05,1.3823635526932776e-05,1.1137331966892816e-05,5.616163889499148e-06,2.3631298972759396e-05,8.642388820589986e-06,1.2299952686589677e-05,9.689327998785302e-05,1.024062748911092e-05,4.6657019993290305e-05,4.158673618803732e-05,1.1492218618514016e-05,5.516423698281869e-05,1.7330390619463287e-05,2.5784893296076916e-06,9.582581697031856e-06,1.1429991900513414e-05,3.2918364922807086e-06,2.845125891326461e-05,2.6655530746211298e-05,3.374266043465468e-06,4.473410081118345e-05
728,728,The place of birth of Harry Piel is,The place of birth of the director of The Air Pirates is,Harry Piel,the director of The Air Pirates, Düsseldorf,0.00036729450221173465,0.0005935184308327734,0.0011260955361649394,0.00036020533298142254,0.0005493306671269238,0.0002541332214605063,0.0003119774046353996,0.0007352041429840028,0.0003292108594905585,0.0001956456108018756,0.0006325768772512674,0.0005266169318929315,0.0001696000254014507,0.00036953703965991735,0.0007319894502870739,0.0010279433336108923,0.0009590409463271499,0.0003460701846051961,0.00010101770021719858,0.0005133708473294973,0.0003907573700416833,0.0001869312982307747,0.00030071468790993094,0.00014636755804531276,0.00043261682731099427,0.000259208376519382,0.00039988092612475157,0.0008094871882349253,0.00018520146841183305,0.00043850528891198337,0.0007132395403459668,0.0001935088075697422,0.0009479708969593048,0.00019651130423881114,0.00040675204945728183,0.00028114067390561104,0.0003142030618619174,0.000305525551084429,0.0006123159546405077,0.0004708806227426976,0.000143626777571626,0.0005510033806785941
