,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_just,ans_prob_obs_edit_subject_up,ans_prob_obs_edit_subject_out,ans_prob_obs_edit_subject_how,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_here,ans_prob_obs_edit_subject_then,ans_prob_obs_edit_subject_more,ans_prob_obs_edit_subject_well,ans_prob_obs_edit_subject_also,ans_prob_obs_edit_subject_very,ans_prob_obs_edit_subject_back,ans_prob_obs_edit_subject_there,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_really,ans_prob_obs_edit_subject_why,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_down,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_too,ans_prob_obs_edit_subject_still,ans_prob_obs_edit_subject_never,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_all,ans_prob_obs_edit_subject_most,ans_prob_obs_edit_subject_over,ans_prob_obs_edit_subject_again,ans_prob_obs_edit_subject_always,ans_prob_obs_edit_subject_off,ans_prob_obs_edit_subject_about,ans_prob_obs_edit_subject_today,ans_prob_obs_edit_subject_ever,ans_prob_obs_edit_subject_maybe,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_away
781,781,The place of death of Claude Harmon is,"The place of death of the father of Claude ""Butch"" Harmon is",Claude Harmon,"the father of Claude ""Butch"" Harmon", Houston,8.277133929368574e-06,8.719670404389035e-06,1.592847979736689e-06,3.774494189201505e-06,3.131682660750812e-06,6.5219137468375266e-06,8.95740777195897e-06,5.907956165174255e-06,1.4803502381255385e-05,4.255517524143215e-06,6.901432243466843e-06,7.330560038099065e-06,1.47575974551728e-06,4.9882137318491004e-06,4.627220278052846e-06,2.761110408755485e-06,3.865281541948207e-06,1.37809674924938e-05,6.428640517697204e-06,9.249339200323448e-06,7.943136552057695e-06,9.86670875136042e-06,2.7497285373101477e-06,2.141806135114166e-06,8.709093322067929e-07,9.76468527369434e-06,6.691653197776759e-06,6.409171419363702e-06,7.587002983200364e-06,1.7127307728515007e-05,4.6639470383524895e-06,3.274341224823729e-06,9.342698831460439e-06,2.484254309820244e-06,2.459127017573337e-06,4.163953690294875e-06,9.415850399818737e-06,3.4811548630386824e-06,4.620329946192214e-06,5.368667189031839e-06,2.4034827674768167e-06,1.2183314538560808e-05
782,782,The country of citizenship of Roger Daltrey is,The country of citizenship of the performer of Quicksilver Lightning is,Roger Daltrey,the performer of Quicksilver Lightning, British,0.00014212823589332402,0.0002307937975274399,9.781168773770332e-05,0.00024107791250571609,0.00010258526162942871,6.730762834195048e-05,0.00015375070506706834,8.988128683995456e-05,0.00029151036869734526,0.0001586570288054645,0.00011701153562171385,0.00021293324243742973,0.0004825236974284053,0.0002606980560813099,0.00011648268264252692,0.00019604242697823793,0.00011126333265565336,0.0006886745686642826,0.00032304032356478274,9.626006067264825e-05,0.00041976963984780014,0.00019652405171655118,0.00022557828924618661,5.744826921727508e-05,9.263821266358718e-05,0.0003563361242413521,0.00018392267520539463,0.00018636148888617754,0.0001334905973635614,0.0001693575322860852,0.0001424039655830711,7.608193118358031e-05,0.0001704058377072215,8.913862257031724e-05,0.0002051668707281351,0.00023691347450949252,0.0003505008644424379,7.802348409313709e-05,0.00011371626169420779,0.00011327592801535502,0.00017205257609020919,0.00016784912440925837
783,783,The place of death of Adolf VII of Berg is,"The place of death of the father of Henry of Berg, Lord of Windeck is",Adolf VII of Berg,"the father of Henry of Berg, Lord of Windeck", Neuss,2.558603409852367e-05,1.4663474757981021e-05,3.4969407352036797e-06,4.570575583784375e-06,4.587082003126852e-06,6.536227374454029e-06,1.2680247891694307e-05,4.474653451325139e-06,1.8566073777037673e-05,6.120588295743801e-06,3.318737981317099e-06,6.995309831836494e-06,5.48537263966864e-06,9.552048140903935e-06,3.30821194438613e-06,4.660958438762464e-06,4.1333669287269e-06,1.4990296222094912e-05,1.1289263966318686e-05,1.272151439479785e-05,3.626952093327418e-06,5.250365120446077e-06,4.852612619288266e-06,1.9950209662056295e-06,2.6508289465709822e-06,1.6994550605886616e-05,1.63389413501136e-05,7.594180715386756e-06,8.256187356892042e-06,1.291438820771873e-05,1.0461601959832478e-05,5.634014087263495e-06,2.3408405468217097e-05,5.013018835597904e-06,5.609853360510897e-06,2.468840420988272e-06,3.104081406490877e-05,2.970208242913941e-06,2.9868053843529196e-06,7.5103225753991865e-06,5.193913693801733e-06,1.0690393537515774e-05
784,784,The employer of Éric Rohmer is,The employer of the director of La Collectionneuse is,Éric Rohmer,the director of La Collectionneuse, Cahiers du cinéma,9.485859777669248e-07,5.156678525963798e-06,1.784968958418176e-06,1.4017285820955294e-06,2.3707211767032277e-06,2.6311943202017574e-06,4.041915417474229e-06,8.244895752795856e-07,9.718366527522448e-06,8.750052984396461e-06,4.486279522097902e-06,8.592987796873786e-07,4.941025963489665e-06,5.618663635686971e-06,2.103082124449429e-06,5.229460384725826e-06,9.284163752454333e-06,7.0250098360702395e-06,5.744948794017546e-06,3.815484888036735e-06,1.163173578788701e-06,2.707671228563413e-06,3.97694566345308e-06,4.461805474420544e-06,2.4275045689137187e-06,5.786652309325291e-06,1.553042784507852e-05,5.26303756487323e-06,1.5020932551124133e-05,3.6802243812417146e-06,4.218739377392922e-06,1.3335534276848193e-05,7.004392500675749e-06,2.1743458091805223e-06,6.613979621761246e-06,8.895227097127645e-07,5.968075129203498e-06,6.519727776321815e-06,3.633083906606771e-06,4.2811143430299126e-06,2.803190909617115e-06,2.552445437231654e-07
785,785,The place of birth of Ken Burns is,The place of birth of the father of Sarah Burns is,Ken Burns,the father of Sarah Burns, Brooklyn,9.02278334251605e-05,6.99263546266593e-05,9.875266187009402e-06,2.8195896447869018e-05,1.7906042558024637e-05,4.68922735308297e-05,5.818346471642144e-05,6.0821959777968004e-05,8.718223398318514e-05,2.7123136533191428e-05,2.5754601665539667e-05,4.0203060052590445e-05,9.589942237653304e-06,7.374140113824978e-05,1.2175141819170676e-05,4.1662824514787644e-05,2.4528821086278185e-05,6.981552724028006e-05,6.176784518174827e-05,8.447948493994772e-05,4.2296491301385686e-05,4.243413786753081e-05,2.2726670067640953e-05,8.93358992470894e-06,1.6776628399384208e-05,6.675895565422252e-05,4.786242789123207e-05,2.759857125056442e-05,1.845074621087406e-05,3.634811582742259e-05,2.8580392609001137e-05,1.5468476703972556e-05,7.955815817695111e-05,1.1828619790321682e-05,1.615137080079876e-05,2.7721333026420325e-05,5.534534284379333e-05,5.7671477406984195e-05,3.399389242986217e-05,3.499651211313903e-05,2.4016950192162767e-05,4.5857057557441294e-05
786,786,The place of birth of Big Jim is,The place of birth of the father of Ima Hogg is,Big Jim,the father of Ima Hogg, Rusk,3.367980752955191e-06,3.0152716590237105e-06,9.509119536232902e-07,1.3406546486294246e-06,1.1375855137885083e-06,1.9816982330667088e-06,2.6369029910711106e-06,1.93974642570538e-06,1.2046887604810763e-05,5.29441740582115e-06,1.0514744417378097e-06,1.324265326729801e-06,1.3219945458331495e-06,2.751016381807858e-06,7.591982580379408e-07,2.3288421289180405e-06,1.8332291347178398e-06,1.638059075048659e-06,1.961297812158591e-06,4.49697427029605e-06,2.0383208720886614e-06,1.6179033082153182e-06,1.3616303249364137e-06,2.182670755246363e-07,1.2596533451869618e-06,1.2527278840934741e-06,3.216449158571777e-06,1.5393658259199583e-06,1.6344537243639934e-06,3.164740292049828e-06,3.525602778609027e-06,1.9169403913110727e-06,8.994855306809768e-06,1.2451976090233075e-06,7.389692200376885e-07,1.6201087191802799e-06,4.321802862250479e-06,2.1714408831030596e-06,2.436112254144973e-06,8.045369668252533e-07,2.490280394340516e-06,3.2964840102067683e-06
787,787,The place of birth of Oren Moverman is,The place of birth of the director of Time Out of Mind is,Oren Moverman,the director of Time Out of Mind, Israeli,1.1948187420784961e-05,8.065013389568776e-06,4.755928330268944e-06,6.0258312259975355e-06,6.14604778093053e-06,6.606560418731533e-06,1.6903708456084132e-05,3.963357357861241e-06,7.954276952659711e-06,6.506644240289461e-06,3.5182065403205343e-06,1.022677679429762e-05,3.062331643377547e-06,1.2386165508360136e-05,3.800647391472012e-06,5.4759934755566064e-06,9.169058102997951e-06,1.3437493180390447e-05,5.106438038637862e-06,1.2557392437884118e-05,6.2724907365918625e-06,7.056547019601567e-06,4.571793397190049e-06,2.291903001605533e-06,4.670646376325749e-06,8.421377060585655e-06,8.612948477093596e-06,4.363285370345693e-06,3.992769507021876e-06,5.43952182852081e-06,6.5298527260893025e-06,6.058056442270754e-06,7.946880941744894e-06,2.1766174995718757e-06,3.656405397123308e-06,5.635558864014456e-06,6.770226264052326e-06,8.334603990078904e-06,6.406265129044186e-06,5.0563880904519465e-06,1.7573622244526632e-05,7.402309620374581e-06
788,788,The place of death of Andy Williams is,The place of death of the performer of How Can I Tell Her It's Over is,Andy Williams,the performer of How Can I Tell Her It's Over," Branson, Missouri",1.4385312169906683e-05,4.7854158765403554e-05,6.5527028709766455e-06,5.569684162765043e-06,2.2192749383975752e-05,1.7435666450182907e-05,4.251664722687565e-05,7.442900368914707e-06,5.2818759286310524e-05,2.9807562896166928e-05,2.086107269860804e-05,1.8977574654854834e-05,1.7859405488707125e-05,4.50387378805317e-05,1.5029393580334727e-05,1.8864753656089306e-05,1.7501444744993933e-05,2.446094003971666e-05,3.1565839890390635e-05,4.788428850588389e-05,2.685042636585422e-05,4.461979915504344e-05,1.2565410543174949e-05,1.363146657240577e-05,1.1791888027801178e-05,3.469040530035272e-05,2.5225857825716957e-05,1.8985268980031833e-05,1.0900422239501495e-05,1.664907904341817e-05,2.3070950192050077e-05,4.8509868065593764e-05,4.149279266130179e-05,1.6286778190988116e-05,2.2584054022445343e-05,1.5317333236453123e-05,4.6292021579574794e-05,3.282837133156136e-05,5.9917318139923736e-05,1.3558153113990556e-05,2.267673335154541e-05,2.7174946808372624e-05
789,789,The place of birth of Leona Lewis is,The place of birth of the performer of My Hands is,Leona Lewis,the performer of My Hands, London,0.00018703380192164332,0.00026946666184812784,0.00021196299348957837,0.00010779316653497517,9.216280159307644e-05,0.00039722840301692486,0.00029381574131548405,0.00019605889974627644,0.0006882419693283737,0.00014096105587668717,0.000280518492218107,0.0003851698129437864,5.470437099575065e-05,0.0003849748463835567,0.00011069391621276736,0.00018523535982239991,0.00013125276018399745,0.0004382776387501508,0.00019896283629350364,0.0003844242892228067,0.00020868846331723034,0.0005004794802516699,0.00031829075305722654,5.299612894305028e-05,7.07150757079944e-05,0.00023800745839253068,0.0003253391769248992,0.00015286909183487296,0.00011961328709730878,0.00022663768322672695,0.0002292305725859478,0.00012213439913466573,0.0004598518426064402,9.415120439371094e-05,0.00012337045336607844,0.00033555118716321886,0.0004923712695017457,0.0003897481947205961,0.00023627746850252151,6.571108679054305e-05,0.0001941952359629795,0.00024497968843206763
790,790,Vladimir Vengerov received the,The director of Two Captains received the,Vladimir Vengerov,the director of Two Captains, People's Artist of the RSFSR,0.00011960710253333673,0.00011811841977760196,0.00010410915274405852,0.00016648687596898526,9.516948921373114e-05,8.050742326304317e-05,8.130651258397847e-05,0.00012783317652065307,6.828050391050056e-05,0.00022822791652288288,0.0001256130781257525,0.00011184625327587128,0.0001462965301470831,8.007536234799773e-05,0.0001287084014620632,5.503194552147761e-05,0.00010480236960574985,9.562603372614831e-05,7.868136890465394e-05,9.689810394775122e-05,9.334344940725714e-05,6.613368168473244e-05,9.843841689871624e-05,2.573822348495014e-05,0.00011499188258312643,7.414975698338822e-05,6.632965232711285e-05,0.00012607590178959072,9.058166324393824e-05,0.00010009632387664169,0.00012852001236751676,2.9099466701154597e-05,0.00015009869821369648,6.0459886299213395e-05,8.797445480013266e-05,9.301903628511354e-05,0.0001911362778628245,9.305933053838089e-05,0.00016665991279296577,0.00010905093949986622,8.537872781744227e-05,0.00014169176574796438
791,791,The place of death of Theodore Roosevelt is,The place of death of the father of Elliott Bulloch Roosevelt is,Theodore Roosevelt,the father of Elliott Bulloch Roosevelt, New York,0.00030352539033629,0.000293573277303949,0.00010412839037599042,0.00010689420741982758,0.00015492664533667266,0.0001712005032459274,0.00033498965785838664,0.00011852010356960818,0.0007876487798057497,0.00019080456695519388,0.0001851244451245293,0.00012366933515295386,0.00010941724758595228,0.00018345870194025338,0.0001340328890364617,9.76557275862433e-05,0.00017804690287448466,0.00046092530828900635,0.00027651534765027463,0.0009527720394544303,0.00018844098667614162,0.00016825314378365874,0.00010741992446128279,0.0001343891490250826,8.731919660931453e-05,0.0002809538273140788,0.00027246581157669425,0.00016646069707348943,0.0002557809348218143,0.00042931418283842504,0.0002617984137032181,0.0001329673978034407,0.0005703926435671747,0.00016954260354395956,0.00014916417421773076,0.00015148364764172584,0.0003993671853095293,0.000129293417558074,0.0001474018645239994,0.00014851843297947198,0.00010940333595499396,0.00018541989265941083
792,792,The place of death of Margaret of Sicily is,The place of death of the mother of Agnes of Meissen is,Margaret of Sicily,the mother of Agnes of Meissen, Frankfurt,1.4711435142089613e-05,1.3428709280560724e-05,1.135676575358957e-05,5.516976216313196e-06,3.2471277791046305e-06,6.846356427558931e-06,1.7521233530715108e-05,2.88979663309874e-06,2.8024109269608743e-05,1.5768822777317837e-05,3.1958131785359e-06,2.806380734909908e-06,4.009159511042526e-06,1.2293651707295794e-05,4.990924480807735e-06,5.989732471789466e-06,5.160748060006881e-06,1.8585882571642287e-05,1.1979267583228648e-05,2.294279147463385e-05,2.6685502234613523e-06,1.486428391217487e-05,5.492800028150668e-06,1.746577027006424e-06,2.493717374818516e-06,6.583066806342686e-06,1.8922693925560452e-05,1.0273495718138292e-05,1.2729559784929734e-05,1.1947975508519448e-05,1.2902378330181818e-05,1.8337084839004092e-05,4.5356035116128623e-05,2.660408881638432e-06,1.093283572117798e-05,4.089159119757824e-06,8.653039913042448e-06,4.606411948770983e-06,2.021266709562042e-06,3.1598933674104046e-06,6.427898370020557e-06,7.108998033800162e-06
793,793,The date of death of Lester del Rey is,The date of death of the editor of Science Fiction Adventures is,Lester del Rey,the editor of Science Fiction Adventures," May 10, 1993",0.006937379017472267,0.020756235346198082,0.009804983623325825,0.012259396724402905,0.013343985192477703,0.019924363121390343,0.014215300790965557,0.015533998608589172,0.012209445238113403,0.028137775138020515,0.01918630674481392,0.00830905418843031,0.03002413921058178,0.01799379475414753,0.013722510077059269,0.022270595654845238,0.017512965947389603,0.024709483608603477,0.012505060993134975,0.01674564555287361,0.014541134238243103,0.0136111443862319,0.013888769783079624,0.018461208790540695,0.008806103840470314,0.019519833847880363,0.0151034751906991,0.014271972700953484,0.014791951514780521,0.013962811790406704,0.017176881432533264,0.00678992411121726,0.03001992590725422,0.010336808860301971,0.011456589214503765,0.010185406543314457,0.013864506967365742,0.008962796069681644,0.0034548318944871426,0.00741088530048728,0.006258914712816477,0.014104667119681835
794,794,The place of birth of George Mason is,The place of birth of the father of Thomson Mason is,George Mason,the father of Thomson Mason, Fairfax,6.310360913630575e-05,2.7278410925646313e-05,3.2861689760466106e-06,7.957214620546438e-06,2.5963777261495125e-06,1.0317029591533355e-05,7.829023161320947e-06,1.591869477124419e-05,7.534622272942215e-05,1.5051018635858782e-05,4.821546554012457e-06,8.605144103057683e-06,3.5235211726103444e-06,2.8164262403151952e-05,2.6229172362945974e-06,1.4275935427576769e-05,1.1636460840236396e-05,1.781046921678353e-05,1.5129390703805257e-05,8.441562385996804e-06,1.937649903993588e-05,2.4327709979843348e-05,7.671981620660517e-06,4.790031198353972e-06,3.0530970889230957e-06,2.4559098164900206e-05,2.333851261937525e-05,9.399739610671531e-06,2.754900606305455e-06,1.0321477930119727e-05,5.803894509881502e-06,8.71291194926016e-06,1.2411554052960128e-05,6.62342608848121e-06,1.9120529032079503e-05,3.532136133799213e-06,7.693724910495803e-06,1.0878690773097333e-05,6.464799753302941e-06,3.380468569957884e-06,1.8138296582037583e-05,7.983254363352899e-06
795,795,The country of citizenship of Ramon Berenguer IV is,The country of citizenship of the father of Dulce of Aragon is,Ramon Berenguer IV,the father of Dulce of Aragon, County of Barcelona,3.9134252460826247e-07,2.140565811714623e-06,2.2091178379923804e-06,1.9045945691686939e-06,2.9445302516251104e-06,3.26005238093785e-06,1.832063958318031e-06,2.05428432309418e-06,7.668275429750793e-06,2.1815924355905736e-06,4.080382041138364e-06,4.357146735856077e-06,5.3096523515705485e-06,2.617500967971864e-06,2.5222789190593176e-06,4.571226781990845e-06,8.325815770149347e-07,4.079765858477913e-06,2.181697709602304e-06,1.4863607020743075e-06,4.196974259684794e-06,8.996329597721342e-06,6.962461611692561e-06,1.693307808636746e-06,3.401320896045945e-07,1.4023363519299892e-06,6.485967787739355e-06,3.977634605689673e-06,2.6369464194431202e-06,7.0330484049918596e-06,2.5966307930502808e-06,1.4055857491257484e-06,5.428564691101201e-06,1.0593595334285055e-06,1.0009811148847803e-06,1.9317299120302778e-06,4.6101654334052e-06,7.560009294138581e-07,1.1736946134988102e-06,3.1615302304999204e-06,3.3491974136268254e-06,2.6497016278881347e-06
796,796,The place of birth of Amado V. Hernandez is,The place of birth of the spouse of Atang de la Rama is,Amado V. Hernandez,the spouse of Atang de la Rama, Hagonoy,0.00023943174164742231,0.0005274994764477015,0.0001405400107614696,0.00021589963580481708,0.00020140847482252866,0.0006184066878631711,0.00023717513249721378,0.0004085642867721617,0.000770227110479027,0.0005171726224943995,0.0002222382609033957,0.00024482441949658096,0.0003260454977862537,0.00044827937381342053,0.0001434642035746947,0.00037396413972601295,0.00012883775343652815,0.0004360536113381386,0.00034549503470771015,0.0004513418534770608,0.00012438105477485806,0.00037488352973014116,0.0003563432255759835,8.028284355532378e-05,0.00011856044875457883,0.0002576721890363842,0.0007487075636163354,0.00025319267297163606,0.00016809637600090355,0.00028957152971997857,0.00048529828200116754,0.0003424192254897207,0.000595126417465508,0.00020556882373057306,0.0002227766381110996,0.00014767982065677643,0.0006175556336529553,0.0004479046037886292,0.00017751747509464622,0.00014077719242777675,0.0003727027215063572,0.000139016832690686
797,797,The place of death of Heraclius is,The place of death of the father of John Athalarichos is,Heraclius,the father of John Athalarichos, Constantinople,0.0001238015538547188,2.3399104975396767e-05,1.6359064829885028e-05,9.561500519339461e-06,1.2665738722716924e-05,6.9772045208083e-06,1.7171054423670284e-05,3.2583936899754917e-06,6.019883949193172e-05,1.5049552530399524e-05,4.259032721165568e-06,6.164896603877423e-06,6.549045338033466e-06,1.6426945876446553e-05,3.79540369976894e-06,8.267394150607288e-06,5.639518803945975e-06,8.149749191943556e-05,1.3202272384660318e-05,2.2386524506146088e-05,4.6158629629644565e-06,4.870788416155847e-06,1.762014471751172e-05,3.121530198768596e-06,1.660968450778455e-06,9.320874596596695e-06,4.292717494536191e-05,1.0534055036259815e-05,4.573746264213696e-05,1.3389505511440802e-05,2.590381700429134e-05,1.146353952208301e-05,6.408317858586088e-05,2.0438649244169937e-06,3.703863330883905e-05,3.7318793602025835e-06,1.987458199437242e-05,2.0595975911419373e-06,3.6151311633147998e-06,2.1578973701252835e-06,8.79712933965493e-06,3.960958110837964e-06
798,798,The employer of August Johann Gottfried Bielenstein is,The employer of the father of Bernhard Bielenstein is,August Johann Gottfried Bielenstein,the father of Bernhard Bielenstein, St. Petersburg Academy of Sciences,3.607894177548587e-05,4.3325457227183506e-05,2.0978135580662638e-05,1.9804190742434002e-05,2.8750391720677726e-05,4.2630301322788e-05,5.1651055400725454e-05,1.1679599083436187e-05,6.442080484703183e-05,6.408594344975427e-05,6.107021908974275e-05,4.493472442845814e-05,5.9858866734430194e-05,6.381598359439522e-05,2.047088128165342e-05,4.673784496844746e-05,6.089509406592697e-05,0.00010570624726824462,6.056332495063543e-05,7.815598655724898e-05,2.5244155040127225e-05,3.102894334006123e-05,6.627906259382144e-05,4.283326052245684e-05,5.5629432608839124e-05,6.917006976436824e-05,0.0001642280985834077,3.471633681328967e-05,0.00012692301243077964,3.617874244810082e-05,3.774703145609237e-05,0.00020957988454028964,0.00018293109314981848,4.615259967977181e-05,9.664952813182026e-05,2.8169173674541526e-05,6.809925980633125e-05,3.535689756972715e-05,6.782331183785573e-05,2.1728976207668893e-05,2.860860877262894e-05,3.566827672329964e-06
799,799,The date of birth of Alfredo del Mazo González is,The date of birth of the father of Alfredo del Mazo Maza is,Alfredo del Mazo González,the father of Alfredo del Mazo Maza, 31 December 1943,0.002812049351632595,0.0035088094882667065,0.003767585614696145,0.004142478574067354,0.005268653854727745,0.006980597507208586,0.0026693621184676886,0.0035180780105292797,0.006427922286093235,0.005112917628139257,0.003888451959937811,0.002602278720587492,0.0027207238599658012,0.003996638115495443,0.003769210772588849,0.0047784228809177876,0.0036373205948621035,0.004140757489949465,0.0031487992964684963,0.002762795425951481,0.006521193310618401,0.004796731751412153,0.007830730639398098,0.004272745922207832,0.0014640773879364133,0.005156209226697683,0.005440872628241777,0.0031549108680337667,0.004184736870229244,0.0030062503647059202,0.004234842956066132,0.0005889483727514744,0.006460991222411394,0.0032116768416017294,0.0038289898075163364,0.006293942220509052,0.005606701597571373,0.0035847884137183428,0.0009820043342188,0.001524658757261932,0.004241685848683119,0.003428434720262885
800,800,The date of birth of Amalie of Zweibrücken-Birkenfeld is,The date of birth of the mother of Princess Maria Augusta of Saxony is,Amalie of Zweibrücken-Birkenfeld,the mother of Princess Maria Augusta of Saxony, 10 May 1752,0.0045410217717289925,0.003547781379893422,0.0028121776413172483,0.0028941333293914795,0.005838812328875065,0.008851905353367329,0.006170108448714018,0.004482855089008808,0.005965019576251507,0.005739501677453518,0.004386701621115208,0.0031856619752943516,0.003755415789783001,0.004473530687391758,0.004776402842253447,0.006517366971820593,0.0037547517567873,0.0038572181947529316,0.002399192191660404,0.005802853498607874,0.004912486299872398,0.003019963391125202,0.005315758753567934,0.005005072336643934,0.0021855232771486044,0.005585068371146917,0.0053366199135780334,0.0025752047076821327,0.007167700212448835,0.0035394998267292976,0.005108206532895565,0.000970355118624866,0.006019656080752611,0.005538939498364925,0.0035634401720017195,0.007168850861489773,0.005875558126717806,0.002819652436301112,0.0016110555734485388,0.0019982648082077503,0.00557241216301918,0.004783217795193195
801,801,The employer of Sut Jhally is,The employer of the director of Reel Bad Arabs is,Sut Jhally,the director of Reel Bad Arabs, University of Massachusetts Amherst,2.98577706416836e-05,3.127775198663585e-05,1.4623299648519605e-05,1.6528261767234653e-05,1.942083690664731e-05,2.545249299146235e-05,3.50743684975896e-05,2.802179369609803e-05,5.535205491469242e-05,5.093260551802814e-05,3.361914787092246e-05,4.031667049275711e-05,3.132157144136727e-05,4.8525540478294715e-05,3.650452708825469e-05,3.9106806070776656e-05,2.3793561922502704e-05,3.90335226256866e-05,3.335441942908801e-05,4.182075645076111e-05,3.4646032872842625e-05,2.7903219233849086e-05,3.621109135565348e-05,2.4607785235275514e-05,3.7053479900350794e-05,2.7225076337344944e-05,8.2562277384568e-05,2.303378641954623e-05,4.7747929784236476e-05,2.543724622228183e-05,3.024524266947992e-05,8.072880154941231e-05,5.791076546302065e-05,6.148170359665528e-05,1.7915235730470158e-05,1.711970617179759e-05,3.4616161428857595e-05,3.7987414543749765e-05,6.876418774481863e-05,1.66860809258651e-05,2.422446050331928e-05,1.0855560503841843e-05
802,802,The country of citizenship of Jean II de Brosse is,The country of citizenship of the father of Claudine de Brosse is,Jean II de Brosse,the father of Claudine de Brosse, France,0.00040568815893493593,0.0001887382532004267,8.54065001476556e-05,9.884661267278716e-05,8.013260958250612e-05,8.035178325371817e-05,0.00010007297532865778,5.0871694838861004e-05,0.0006157840834930539,0.00013108480197843164,6.491923704743385e-05,7.509325951104984e-05,0.00023039255756884813,8.334939775522798e-05,5.538684126804583e-05,0.00015963069745339453,8.593632810516283e-05,0.0003763173590414226,0.0002466524892952293,5.533920193556696e-05,0.0001727166963974014,0.00016393917030654848,0.0001510328584117815,3.543868660926819e-05,4.194499342702329e-05,0.00018963396723847836,0.00020644454343710095,9.204710659105331e-05,0.00012097573926439509,0.00023125464213080704,7.161689427448437e-05,0.0001599230308784172,0.00017716808361001313,3.632353036664426e-05,0.00011101484415121377,0.00011125367745989934,0.00015630344569217414,7.08054649294354e-05,2.6722311304183677e-05,0.00022195033670868725,5.993361628497951e-05,5.357296686270274e-05
803,803,The place of birth of Beth Gylys is,The place of birth of the spouse of Thomas Forsthoefel is,Beth Gylys,the spouse of Thomas Forsthoefel, Passaic,3.0175708616297925e-06,1.9961371435783803e-06,7.172450864345592e-07,1.104448756450438e-06,1.910817900352413e-06,1.479821889915911e-06,2.4226085315603996e-06,2.1186383492022287e-06,9.98087489278987e-06,4.821795300813392e-06,5.717141675631865e-07,1.7973208059629542e-06,1.0966035688397824e-06,2.436421482343576e-06,6.224540243238152e-07,1.6163378404598916e-06,1.920861222970416e-06,5.442110705189407e-06,2.0457109712879173e-06,1.3704642469747341e-06,1.0079126013806672e-06,2.565323711678502e-06,2.5130580070253927e-06,1.7610005897950032e-07,5.819239277116139e-07,6.692075089631544e-07,4.928024736727821e-06,2.3898539893707493e-06,2.7365224468667293e-06,2.434317821098375e-06,1.7221875623363303e-06,1.0812814252858516e-06,3.947739060095046e-06,7.257538641169958e-07,8.688838875059446e-07,8.122561325762945e-07,5.124844847159693e-06,8.319838684656133e-07,8.629619969724445e-07,1.2441453236533562e-06,1.8043155023406143e-06,1.6915330434130738e-06
804,804,The place of death of Luciano Salce is,The place of death of the director of Il... Belpaese is,Luciano Salce,the director of Il... Belpaese, Rome,7.678361725993454e-05,0.0002905458677560091,0.0002291726559633389,0.00012094814155716449,8.152703958330676e-05,8.939024701248854e-05,0.00010452829883433878,5.2717674407176673e-05,0.0006479488220065832,0.0001591357431607321,0.00014689637464471161,8.680673636263236e-05,0.00014681073662359267,0.0001248583139386028,0.00012197501200716943,7.139889930840582e-05,0.00012957786384504288,0.0003858223499264568,0.00015134905697777867,0.00027617273735813797,0.00012014005915261805,0.0002456132206134498,9.336267976323143e-05,9.163293725578114e-05,3.332111009513028e-05,0.00019240235269535333,0.00011717656889231876,0.0001572663604747504,0.0001444881927454844,0.0004102402599528432,0.00011900193203473464,0.00016861423500813544,0.0001812685513868928,9.269176371162757e-05,0.00013562184176407754,9.34538256842643e-05,0.0002984380116686225,0.0001667947362875566,4.51163032266777e-05,8.052400517044589e-05,5.875396163901314e-05,0.0001185613073175773
805,805,The child of Brij is,The child of the director of Kathputli is,Brij,the director of Kathputli, Kamal Sadanah,2.228058292530477e-05,0.0001327564095845446,4.554328552330844e-05,5.424711343948729e-05,5.400873487815261e-05,9.743667033035308e-05,0.0003870474174618721,4.7601988626411185e-05,8.593605161877349e-05,0.0001274855458177626,0.0001237599499290809,4.446476305020042e-05,0.00016572355525568128,0.000138163537485525,5.26634139532689e-05,8.883432019501925e-05,5.847383727086708e-05,0.0001875923335319385,6.640032370341942e-05,0.00021763956465292722,3.264087354182266e-05,4.3023879698012024e-05,8.547046309104189e-05,4.5547669287770987e-05,5.752148717874661e-05,0.00012136866280343384,0.00026370302657596767,0.00010027780808741227,9.69085594988428e-05,8.556125976610929e-05,5.018306910642423e-05,0.0002750675776042044,0.00021804365678690374,6.191895226947963e-05,0.00021040337742306292,4.2817606299649924e-05,0.00013576906349044293,0.00021394806390162557,0.00011387222184566781,4.5855267671868205e-05,4.7079385694814846e-05,1.0595455023576505e-05
