,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_time,ans_prob_obs_edit_subject_people,ans_prob_obs_edit_subject_year,ans_prob_obs_edit_subject_way,ans_prob_obs_edit_subject_thing,ans_prob_obs_edit_subject_man,ans_prob_obs_edit_subject_day,ans_prob_obs_edit_subject_life,ans_prob_obs_edit_subject_woman,ans_prob_obs_edit_subject_world,ans_prob_obs_edit_subject_child,ans_prob_obs_edit_subject_school,ans_prob_obs_edit_subject_state,ans_prob_obs_edit_subject_family,ans_prob_obs_edit_subject_president,ans_prob_obs_edit_subject_house,ans_prob_obs_edit_subject_student,ans_prob_obs_edit_subject_part,ans_prob_obs_edit_subject_place,ans_prob_obs_edit_subject_problem,ans_prob_obs_edit_subject_country,ans_prob_obs_edit_subject_week,ans_prob_obs_edit_subject_point,ans_prob_obs_edit_subject_hand,ans_prob_obs_edit_subject_group,ans_prob_obs_edit_subject_guy,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_question,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_night,ans_prob_obs_edit_subject_game,ans_prob_obs_edit_subject_number,ans_prob_obs_edit_subject_money,ans_prob_obs_edit_subject_lot,ans_prob_obs_edit_subject_book,ans_prob_obs_edit_subject_system,ans_prob_obs_edit_subject_government,ans_prob_obs_edit_subject_city,ans_prob_obs_edit_subject_company,ans_prob_obs_edit_subject_story
756,756,The place of birth of Orhan is,The place of birth of the spouse of Nilüfer Hatun is,Orhan,the spouse of Nilüfer Hatun, Söğüt,0.0003682803944684565,0.00033568008802831173,0.00022242774139158428,0.00013010278053116053,0.0004900735220871866,0.0002656848810147494,8.091887139016762e-05,0.0001622787385713309,0.0008729732944630086,8.99647711776197e-05,0.00016036709712352604,0.0003507323854137212,5.188212526263669e-05,0.000447077996795997,0.0007826382643543184,0.001065316959284246,0.00020626295008696616,0.0006070193485356867,0.0003485948545858264,7.451762212440372e-05,0.0002987161569762975,0.0002876338257919997,0.0011397168273106217,0.0001754835102474317,0.00045766597031615674,0.0003293485497124493,7.758407446090132e-05,0.00023855981999076903,0.00022984477982390672,7.783051842125133e-05,0.00021860288688912988,0.000137176233693026,0.00029593516956083477,0.0001575408678036183,0.0008605265757068992,0.00013015346485190094,0.00024937393027357757,0.0006259948713704944,0.0010082102380692959,0.002752474742010236,0.00019590315059758723,0.0005488416063599288
757,757,The place of birth of Chen Sicheng is,The place of birth of the director of Detective Chinatown 2 is,Chen Sicheng,the director of Detective Chinatown 2, Shenyang,1.5056631127663422e-05,1.8305619960301556e-05,2.6583659291645745e-06,1.4140093298919965e-05,1.148639330494916e-05,5.602836608886719e-06,4.046989943162771e-06,3.335557721584337e-06,7.540842489106581e-06,2.26477959586191e-06,6.789267445128644e-06,1.823948150558863e-05,1.4271604413806926e-06,5.958312158327317e-06,2.735715315793641e-05,3.696703788591549e-05,9.420665264769923e-06,4.659162004827522e-05,5.133709692017874e-06,2.625872411954333e-06,4.8931997298495844e-05,3.1158095225691795e-05,9.681603842182085e-05,3.3484532195870997e-06,6.605223006772576e-06,1.4937394553271588e-05,2.355514197915909e-06,2.4217806640081108e-05,1.0238235518045258e-05,3.2829782412591157e-06,5.972517101326957e-06,1.3769850966127706e-06,7.807128895365167e-06,2.7333953767083585e-06,5.218121805228293e-05,2.092047179758083e-05,1.1471374818938784e-05,2.796751505229622e-05,2.8317801479715854e-05,8.859995432430878e-05,5.060665716882795e-05,2.466459227434825e-05
758,758,The place of burial of Pepi II is,The place of burial of the spouse of Iput II is,Pepi II,the spouse of Iput II, Saqqara,5.058584974904079e-06,8.802972843113821e-06,9.180552297038957e-06,1.633796387068287e-06,2.6419649657327682e-05,4.475184596230974e-06,1.7058686125892564e-06,3.0128217076708097e-06,3.220207509002648e-05,3.172340711898869e-06,1.7089597577069071e-06,5.813934876641724e-06,9.428141538592172e-07,9.138699169852771e-06,4.840918336412869e-06,1.873810288088862e-05,9.98878476821119e-06,2.8041444238624536e-05,1.190507464343682e-05,2.28580961447733e-06,1.0998381185345352e-05,3.618120899773203e-06,1.8804932551574893e-05,1.8948823708342388e-05,1.881006028270349e-05,1.3622277037939057e-05,1.5261223325069295e-06,7.6909536801395e-06,7.950390681799036e-06,3.461902224444202e-06,9.284206498705316e-06,2.6078580503963167e-06,5.769248673459515e-06,2.743977574937162e-06,1.1288740097370464e-05,5.9848648561455775e-06,8.227086254919413e-06,8.251181498053484e-06,1.0410782124381512e-05,6.368065078277141e-05,5.105525815451983e-06,7.911878128652461e-06
759,759,The country of citizenship of Nusrat Fateh Ali Khan is,The country of citizenship of the composer of Aur Pyaar Ho Gaya is,Nusrat Fateh Ali Khan,the composer of Aur Pyaar Ho Gaya, Pakistan,0.0005195733392611146,0.0005886621656827629,0.00036205234937369823,8.11954087112099e-05,0.0010170068126171827,0.0008922740234993398,0.0005918355891481042,0.00025873148115351796,0.000923999585211277,0.00011054267088184133,0.00022068404359743,0.0001075992695405148,0.00022101371723692864,0.000293962424620986,0.000329002010403201,0.0011656394926831126,0.00021449380437843502,0.0005959263071417809,0.00011537857062648982,0.00020391495490912348,0.00044536430505104363,0.00013644283171743155,0.0025251887273043394,0.0004816667060367763,0.0010816773865371943,0.00025976961478590965,7.544703112216666e-05,0.00017799920169636607,0.00018562321201898158,0.00014650789671577513,0.0004789706435985863,6.994925934122875e-05,0.0001426506496500224,0.00024385079450439662,0.0010936018079519272,0.0002811271115206182,0.0007040318450890481,0.00014073148486204445,9.67481464613229e-05,0.0012987139634788036,0.0002556353574618697,0.00032406722311861813
760,760,The country of citizenship of Mel Damski is,The country of citizenship of the director of Yellowbeard is,Mel Damski,the director of Yellowbeard, American,9.543058695271611e-05,0.00016566300473641604,0.0001372542610624805,0.00018268539861310273,0.0005057930247858167,0.00033164690830744803,0.00020148383919149637,0.00013845328066963702,0.0002682311169337481,8.534186781616881e-05,0.00015901352162472904,5.0393060519127175e-05,0.00011053655907744542,0.0001886378595372662,0.00034851537202484906,0.0012034382671117783,0.00018168282986152917,0.00022855789575260133,0.000200255453819409,3.577607640181668e-05,0.0002078475954476744,7.264383020810783e-05,0.000251599820330739,0.00019794634135905653,0.00021160865435376763,8.580608118791133e-05,4.796844223164953e-05,0.0003652258892543614,0.00016955635510385036,9.598667384125292e-05,0.00011609744251472875,6.510918319690973e-05,5.24069691891782e-05,6.867191405035555e-05,0.00023530834005214274,9.230989962816238e-05,0.00018857934628613293,0.00014362293586600572,0.0001798570592654869,0.0003717479994520545,0.00024399661924690008,0.0003430676879361272
761,761,The place of death of Vivien Leigh is,The place of death of the mother of Suzanne Farrington is,Vivien Leigh,the mother of Suzanne Farrington, London,0.00012045504990965128,6.110699177952483e-05,4.1081006202148274e-05,3.915702836820856e-05,6.248003774089739e-05,3.414449020056054e-05,9.549866808811203e-05,3.108460805378854e-05,6.985610525589436e-05,2.234280327684246e-05,2.5592911697458476e-05,0.00017370044952258468,1.0793775800266303e-05,4.6333461796166375e-05,2.587611015769653e-05,8.418375364271924e-05,3.2872656447580084e-05,7.973935862537473e-05,4.0457667637383565e-05,2.3278244043467566e-05,0.00013213166675996035,0.00011153876403113827,0.00031866191420704126,3.0949220672482625e-05,5.2095660066697747e-05,4.533456376520917e-05,1.5354580682469532e-05,3.798165198531933e-05,5.364867320167832e-05,1.3025790394749492e-05,8.79414874361828e-05,6.163827492855489e-05,2.306935675733257e-05,2.6754176360554993e-05,0.00010499935888219625,1.3859017599315848e-05,3.818803088506684e-05,0.00013227478484623134,0.00014217689749784768,0.0003340980620123446,1.6723815861041658e-05,3.6007364542456344e-05
762,762,The country of citizenship of Ryuichi Sakamoto is,The country of citizenship of the composer of The Handmaid's Tale is,Ryuichi Sakamoto,the composer of The Handmaid's Tale, Japan,0.0012827072059735656,0.00012272405729163438,0.00012493265967350453,6.359001417877153e-05,0.0002596637059468776,0.00010281057620886713,9.766576113179326e-05,4.776651621796191e-05,0.00016069722187239677,3.257064599893056e-05,3.286838182248175e-05,4.557563806883991e-05,5.758211045758799e-05,9.763945854501799e-05,0.00010943549568764865,0.00012902406160719693,3.065586133743636e-05,0.00018584167992230505,3.4122756915166974e-05,3.535900032147765e-05,6.422404112527147e-05,4.0457067370880395e-05,0.00035209720954298973,5.918564056628384e-05,0.0002115242532454431,0.00013306527398526669,7.21324686310254e-05,0.00013953102461528033,0.0001908576232381165,3.5021239455090836e-05,9.175051673082635e-05,2.495515946066007e-05,3.4975655580637977e-05,5.483084169100039e-05,0.00024099821166601032,5.269865141599439e-05,7.149863085942343e-05,0.00012035529653076082,5.66967464692425e-05,0.00024773087352514267,0.00025082117645069957,5.747727846028283e-05
763,763,The place of birth of Jerzy Stuhr is,The place of birth of the director of Love Stories is,Jerzy Stuhr,the director of Love Stories, Kraków,0.0001813378039514646,0.0005117077380418777,0.00031536625465378165,0.00039464523433707654,0.0007060870411805809,0.00044231099309399724,0.00012258923379704356,0.00019667629385367036,0.0004851442063227296,0.00016887436504475772,0.00036307715345174074,0.000410214823205024,6.0417405620682985e-05,0.0006495054112747312,0.000557818217203021,0.0009808774339035153,0.0004121742967981845,0.001371403457596898,0.0005392355960793793,0.00012379628606140614,0.00039192260010167956,0.00045770584256388247,0.000711350585334003,0.00027438707184046507,0.00038110947934910655,0.0004093353636562824,0.0001335724809905514,0.0003837575495708734,0.0005933736683800817,7.602984987897798e-05,0.0004597146762534976,0.0002554301463533193,0.0003071552491746843,0.00029336841544136405,0.0009461910813115537,0.0002784186799544841,0.00023191844229586422,0.0004374819982331246,0.0007321042357943952,0.0014823984820395708,0.0006336459773592651,0.0006754369824193418
764,764,The date of death of Tukoji Rao Holkar is,The date of death of the father of Vithoji Rao Holkar is,Tukoji Rao Holkar,the father of Vithoji Rao Holkar, 15 August 1797,0.0013653236674144864,0.0012026652693748474,0.0022847671061754227,0.001927230623550713,0.0007113296305760741,0.0008969486225396395,0.0011820285581052303,0.002302413573488593,0.0015397038077935576,0.0006410689675249159,0.001663765637204051,0.0008739627082832158,0.0008960225968621671,0.0010410641552880406,0.0005670143291354179,0.0009841007413342595,0.0005949023179709911,0.0013903221115469933,0.0008931327029131353,0.0007889482076279819,0.0020662567112594843,0.0009577812743373215,0.0004164596030022949,0.0008504436118528247,0.0007003226201049984,0.00030123296892270446,0.0005096470122225583,0.0006290283636189997,0.000776939676143229,0.0007391726248897612,0.002829791745170951,0.0011326858075335622,0.0004174972709733993,0.0002357021876377985,0.0026262933388352394,0.0011311792768537998,0.0007297645788639784,0.0004059922939632088,0.0023242346942424774,0.00048097947728820145,0.00011999129492323846,0.0008426934364251792
765,765,Herbert Henry Dow was educated at,The father of Alden B. Dow was educated at,Herbert Henry Dow,the father of Alden B. Dow, Case,0.0001831570698413998,0.00014194754476193339,7.65829609008506e-05,1.599843926669564e-05,0.00011518420069478452,8.718673780094832e-05,5.748646071879193e-05,8.940431143855676e-05,8.214967238018289e-05,6.567295349668711e-05,3.386595562915318e-05,3.6306653782958165e-05,7.92339415056631e-05,9.037554264068604e-05,7.49582250136882e-05,0.000147878032294102,7.799323793733492e-05,7.362008182099089e-05,0.00014512756024487317,0.00016935315215960145,9.973302076105028e-05,6.315788050414994e-05,2.4022810976020992e-05,0.00012493909162003547,0.00013482542999554425,4.493576489039697e-05,7.293702947208658e-05,0.0001047947007464245,0.00045120198046788573,5.462102853925899e-05,8.545272430637851e-05,3.280456439824775e-05,0.00011247115617152303,0.00010053373989649117,4.3422878661658615e-05,4.884243753622286e-05,0.0001669964549364522,6.390243652276695e-05,2.795623368001543e-05,3.583095531212166e-05,8.169221837306395e-05,8.280859037768096e-05
766,766,The date of death of Emperor Hui of Han is,The date of death of the father of Emperor Houshao of Han is,Emperor Hui of Han,the father of Emperor Houshao of Han, 26 September 0188,0.0009133515995927155,0.0008152869995683432,0.0014424743130803108,0.0012227202532812953,0.0007847253582440317,0.0010185821447521448,0.0005065453588031232,0.001785899861715734,0.0009336539078503847,0.0004521094961091876,0.002031091134995222,0.0008430349989794195,0.0008481618133373559,0.0009485572809353471,0.0007166032446548343,0.0018407722236588597,0.00039387369179166853,0.0007892001885920763,0.00048112377407960594,0.0006661108345724642,0.0009954262059181929,0.0003956755099352449,0.0002756580652203411,0.0008225294877775013,0.0007153640035539865,9.852969378698617e-05,0.00019922709907405078,0.0003351288614794612,0.0010647742310538888,0.0005877394578419626,0.0008044126443564892,0.0005036718212068081,0.0002468713209964335,0.00019614002667367458,0.0023926296271383762,0.0007066685357131064,0.0004273056401871145,0.0005236940342001617,0.0013863820349797606,0.00024045610916800797,0.0001773371477611363,0.0004376565630082041
767,767,The place of birth of Stewart Raffill is,The place of birth of the director of When the North Wind Blows is,Stewart Raffill,the director of When the North Wind Blows, British,0.0001593355118529871,0.00012901636364404112,7.171609468059614e-05,0.00011056938819820061,0.0002813975734170526,6.939876766409725e-05,9.718575165607035e-05,6.824033334851265e-05,6.31588336545974e-05,4.116468335269019e-05,9.175360901281238e-05,8.648293442092836e-05,6.58700882922858e-05,8.408890425926074e-05,0.00014037714572623372,0.00019418033480178565,0.00011412501044105738,0.00012014202366117388,0.00012042671733070165,4.5710650738328695e-05,0.00011238283332204446,6.420977297239006e-05,0.0011829826980829239,5.2244980906834826e-05,5.627865539281629e-05,4.228727630106732e-05,5.293716094456613e-05,0.0001571997709106654,0.00017918672529049218,7.460378401447088e-05,0.00017445793491788208,5.505384979187511e-05,2.926354318333324e-05,9.52174814301543e-05,0.00028217968065291643,7.568409637315199e-05,8.686917135491967e-05,0.0002049571048701182,0.0004807071527466178,0.0001049285419867374,0.00012790897744707763,5.084679651190527e-05
768,768,The place of birth of Abu Yusuf Yaqub al-Mansur is,The place of birth of the father of Abu al-Ala Idris is,Abu Yusuf Yaqub al-Mansur,the father of Abu al-Ala Idris, Morocco,3.837471012957394e-05,2.219650923507288e-05,6.500284143839963e-06,1.2587918718054425e-05,4.846385490964167e-05,3.321977055747993e-05,9.579579455021303e-06,9.443634553463198e-06,2.900037361541763e-05,3.420617758820299e-06,1.661563692323398e-05,5.544759915210307e-06,1.3724919881497044e-05,8.91726631380152e-06,2.5744582671904936e-05,7.236235978780314e-05,3.6047127650817856e-05,1.9827601136057638e-05,1.3747541743214242e-05,4.640807219402632e-06,3.1664996640756726e-05,2.0752935597556643e-05,0.0005672727129422128,2.2208772861631587e-05,2.672096889000386e-05,7.675925189687405e-06,1.1739816727640573e-05,1.338960191787919e-05,8.572904334869236e-06,5.291158231557347e-06,3.562025449355133e-05,9.345550097350497e-06,8.300143235828727e-06,1.2183214494143613e-05,4.415779039845802e-05,3.119439134025015e-05,1.4592099432775285e-05,1.979281660169363e-05,2.6781601263792254e-05,3.159762127324939e-05,3.475225094007328e-05,8.670980605529621e-06
769,769,The place of death of Mark Donskoy is,The place of death of the director of Foma Gordeyev is,Mark Donskoy,the director of Foma Gordeyev, Moscow,1.4408335118787363e-05,7.550846203230321e-05,4.2857220250880346e-05,9.383178257849067e-05,3.585765807656571e-05,2.9408440241240896e-05,2.8474945793277584e-05,2.06315398827428e-05,0.00015706985141150653,8.601447916589677e-06,4.4867971155326813e-05,3.492824544082396e-05,4.0445494960295036e-05,2.2521146092913114e-05,5.4940173868089914e-05,4.79367736261338e-05,4.923806045553647e-05,7.663322321604937e-05,1.4379814274434466e-05,1.7372987713315524e-05,0.00020898159709759057,9.112832049140707e-05,0.0011696964502334595,1.981426430575084e-05,7.635941437911242e-05,4.370672468212433e-05,1.5401506971102208e-05,3.721552639035508e-05,2.4506316549377516e-05,1.4218107025953941e-05,2.9150523914722726e-05,1.4086256669543218e-05,7.715359970461577e-06,7.693909537920263e-06,0.000206907294341363,1.3878124264010694e-05,3.5329849197296426e-05,0.00017159910930786282,0.0002547021140344441,0.0001684451854089275,2.4349803425138816e-05,1.4071204532228876e-05
770,770,The country of citizenship of Ernst Udet is,The country of citizenship of the founded by of Udet Flugzeugbau is,Ernst Udet,the founded by of Udet Flugzeugbau, German,6.0454658523667604e-05,0.0005586908082477748,0.00041645881719887257,0.00037744786823168397,0.0008006331627257168,0.000286722817691043,0.00043946687947027385,0.0003319676616229117,0.00104384939186275,0.0001065089090843685,0.00043529117829166353,8.361504296772182e-05,0.0006413244409486651,0.00043223146349191666,0.0004604074638336897,0.003932172432541847,0.0002717044553719461,0.0006728331209160388,0.000307223031995818,0.00012345401046331972,0.00038528695586137474,0.00019836499996017665,0.0014886112185195088,0.00032841353095136583,0.0007185327121987939,0.0002525113814044744,0.0001892378058983013,0.0004979486693628132,0.0005341839860193431,0.00016898893227335066,0.0004548006400000304,0.0002032798365689814,0.00016253475041594356,0.00017461867537349463,0.0006422621081583202,0.00013217318337410688,0.0010090380674228072,0.0003807704779319465,0.00022396787244360894,0.00040536970482207835,0.0006522087496705353,0.0002003551198868081
771,771,The place of birth of Cyril Hanouna is,The place of birth of the creator of It's Only TV is,Cyril Hanouna,the creator of It's Only TV, Paris,4.759113653562963e-05,8.600157161708921e-05,4.355012788437307e-05,5.037218579673208e-05,6.695614865748212e-05,3.83298029191792e-05,1.7791116988519207e-05,3.664456744445488e-05,4.960379737894982e-05,6.90439046593383e-05,6.771005428163335e-05,0.00010177050717175007,1.6491731003043242e-05,6.64547915221192e-05,4.739400901598856e-05,0.00010364386980654672,0.0001493172749178484,0.00010247714089928195,2.9423634259728715e-05,2.5569477656972595e-05,0.00011507185263326392,4.252513463143259e-05,0.0003417197149246931,5.292412970447913e-05,4.840936526306905e-05,3.0337783755385317e-05,2.356199183850549e-05,5.242544284556061e-05,5.289347973302938e-05,5.082856660010293e-06,5.068544851383194e-05,3.615632886067033e-05,1.9470142433419824e-05,1.1955670743191149e-05,4.5063170546200126e-05,3.806933091254905e-05,2.9952778277220204e-05,6.924219633219764e-05,6.9337802415248e-05,0.00038111305912025273,6.800201663281769e-05,2.9798424293403514e-05
772,772,"The date of death of Philip Stanhope, 2nd Earl of Chesterfield is","The date of death of the father of Philip Stanhope, 3rd Earl of Chesterfield is","Philip Stanhope, 2nd Earl of Chesterfield","the father of Philip Stanhope, 3rd Earl of Chesterfield", 28 January 1714,0.0021940190345048904,0.0019321379950270057,0.0016854415880516171,0.002537804190069437,0.0014321905327960849,0.0020598561968654394,0.0010772894602268934,0.0036305650137364864,0.0015888625057414174,0.0005993955419398844,0.0034822439774870872,0.0017520695691928267,0.0009225004469044507,0.0011492569465190172,0.0017148577608168125,0.0028119119815528393,0.0008318974287249148,0.002304574940353632,0.0007525611435994506,0.0014573878142982721,0.002717384835705161,0.001248314743861556,0.0005726766539737582,0.0018529040971770883,0.0011590823996812105,0.00021089825895614922,0.0005630013765767217,0.000446529098553583,0.0010742965387180448,0.0020479229278862476,0.002878660336136818,0.0011104311561211944,0.0005951362545602024,0.00034099668846465647,0.006957140285521746,0.001711948192678392,0.000633678340818733,0.0010440743062645197,0.004052794072777033,0.001214479561895132,0.00024853559443727136,0.0010050039272755384
773,773,The place of death of Charles Rist is,The place of death of the father of Léonard Rist is,Charles Rist,the father of Léonard Rist, Versailles,2.6408127951071947e-07,6.202170652613859e-07,2.3273128135770094e-07,1.4209250309704657e-07,5.422021445156133e-07,3.0320896371449635e-07,1.3198116732837661e-07,1.9454454047718173e-07,1.104377247429511e-06,1.232428132880159e-07,8.148212771175167e-08,5.796612185804406e-07,2.7059220641945103e-08,3.8881375985511113e-07,4.886958890892856e-07,8.396660291509761e-07,4.199581269404007e-07,1.3914674354964518e-06,2.863667987185181e-07,1.348535079159774e-07,1.6917490484047448e-06,1.1329384506097995e-06,2.1102882783452515e-06,2.571799484485382e-07,9.135740697274741e-07,9.438321058041765e-07,5.245427203703912e-08,2.1286253115704312e-07,3.5691161315298814e-07,5.905970468234045e-08,4.762769378885423e-07,1.0582602527620111e-07,1.6158598725724005e-07,1.9101945269994758e-07,5.867888717148162e-07,2.449899341172568e-07,4.6882092874511727e-07,1.6084181879705284e-06,2.0069771835551364e-06,3.988050139014376e-06,1.385247685448121e-07,5.376330705075816e-07
774,774,David Wexler was educated at,The director of American Gothic was educated at,David Wexler,the director of American Gothic, University of Wisconsin,0.008722671307623386,0.00461470615118742,0.0048265280202031136,0.0028852925170212984,0.0074314456433057785,0.007440565619617701,0.004647818859666586,0.005290738306939602,0.005933515261858702,0.005111122038215399,0.004065690096467733,0.004939185455441475,0.0029247133061289787,0.004565074574202299,0.007337197195738554,0.005587743129581213,0.003951160702854395,0.005119540728628635,0.004710392560809851,0.00624879589304328,0.006725030485540628,0.004214392509311438,0.0034325886517763138,0.006113938521593809,0.006812750361859798,0.002704787300899625,0.007295455317944288,0.004396603908389807,0.008904089219868183,0.00577997462823987,0.004984879866242409,0.004425124730914831,0.007501693442463875,0.00817740336060524,0.0032804610673338175,0.004281565081328154,0.009642747230827808,0.004194087348878384,0.003500704187899828,0.008392304182052612,0.0031301749404519796,0.005392205435782671
775,775,The place of birth of Sir Hugh Maxwell Casson is,The place of birth of the spouse of Margaret Casson is,Sir Hugh Maxwell Casson,the spouse of Margaret Casson, London,0.00032317498698830605,0.00010109614231623709,3.650636426755227e-05,6.490164378192276e-05,0.00016216775111388415,8.35374157759361e-05,3.454925899859518e-05,7.477984763681889e-05,8.215610432671383e-05,2.7902915462618694e-05,8.8741653598845e-05,0.0001609028404345736,2.252408921776805e-05,7.853490387788042e-05,0.00010350487718824297,0.0001290560030611232,8.05548916105181e-05,0.00013762383605353534,8.636200800538063e-05,2.008620140259154e-05,0.00014187725901138037,6.547210068674758e-05,0.0006944515043869615,4.8126265028258786e-05,6.881894660182297e-05,7.637627277290449e-05,1.6546073311474174e-05,6.315507926046848e-05,5.5777276429580525e-05,1.6095889805001207e-05,0.000147160972119309,7.233003998408094e-05,2.435349415463861e-05,5.498895552591421e-05,0.0002811084850691259,2.841642708517611e-05,6.435887917177752e-05,0.00023901391250547022,0.0002441147662466392,0.0006749111926183105,8.355264435522258e-05,3.938755617127754e-05
776,776,The country of citizenship of Socrates is,The country of citizenship of the father of Lamprocles is,Socrates,the father of Lamprocles, Athenian,4.128820728510618e-05,7.179043564065068e-07,3.681296618651686e-07,6.921434305695584e-07,6.174817599458038e-07,2.4037939283516607e-07,1.479621005273657e-06,3.4315658581363095e-07,4.742463488582871e-07,3.9178758015623316e-07,7.14676446023077e-07,2.05524685270575e-07,7.225362992357987e-07,7.619656230417604e-07,8.941245823734789e-07,2.138003310392378e-06,2.474565121701744e-07,4.912807298751432e-07,4.813048803953279e-07,4.061635365815164e-07,6.498700599877338e-07,4.2109275000257185e-07,3.2993838772199524e-07,1.1664518240195321e-07,8.755625913181575e-07,1.2021150723739993e-06,2.522360489365383e-07,6.387672897290031e-07,5.235787057245034e-07,3.4688531513893395e-07,7.891296149864502e-07,1.7819013464759337e-07,2.5947971948880877e-07,1.6588029438935337e-07,6.81662470469746e-07,1.576759416366258e-07,2.9397273237918853e-07,7.06463481492392e-07,8.335445613738557e-07,3.372353603481315e-06,1.107104523612179e-07,6.226953814802982e-07
777,777,The place of birth of Lucien Castaing-Taylor is,The place of birth of the director of Sweetgrass is,Lucien Castaing-Taylor,the director of Sweetgrass, Liverpool,1.89033780770842e-05,1.622707350179553e-05,4.1023531593964435e-06,1.0327638847229537e-05,1.991524186450988e-05,1.2366433111310471e-05,5.332773980626371e-06,1.0576130989647936e-05,1.4855331755825318e-05,5.00279247717117e-06,8.65867878019344e-06,9.861666512733791e-06,2.0800084712391254e-06,9.473193131270818e-06,2.1350226234062575e-05,2.2080454073147848e-05,1.3276340723678004e-05,1.8563161575002596e-05,8.716874617675785e-06,4.764781806443352e-06,1.6883950593182817e-05,7.942264346638694e-06,0.0001457098696846515,6.881170065753395e-06,1.1167129741807003e-05,1.0378328624938149e-05,5.4022430049371906e-06,9.90366424957756e-06,3.669525176519528e-05,2.775432676571654e-06,1.5180016816884745e-05,5.18410388394841e-06,6.84206224832451e-06,5.5895679906825535e-06,5.440617314889096e-05,9.052780114870984e-06,7.127952812879812e-06,3.008606108778622e-05,2.7046340619563125e-05,6.177178147481754e-05,1.3775258594250772e-05,5.434453669295181e-06
778,778,The place of death of Nitin Bose is,The place of death of the director of Milan is,Nitin Bose,the director of Milan, Calcutta,2.7360927560948767e-05,6.236315675778314e-05,2.1171084881643765e-05,3.905780613422394e-05,7.668547914363444e-05,5.381885785027407e-05,1.1747380085580517e-05,1.6051268175942823e-05,0.00010896546154981479,3.732151071744738e-06,2.6536552468314767e-05,3.263217877247371e-05,2.818224629663746e-06,0.00012055744446115568,0.00015669660933781415,0.0002075413940474391,9.761205001268536e-05,0.0001074292158591561,6.828215555287898e-05,1.22829842439387e-05,6.978098826948553e-05,0.00014545401791110635,0.0002110839559463784,4.71149651275482e-05,9.792706259759143e-05,4.4804110075347126e-05,1.2555919965961948e-05,5.7133551308652386e-05,0.00012619313201867044,1.1617945347097702e-05,5.232504918240011e-05,1.4978808394516818e-05,2.41159741563024e-05,2.2733926016371697e-05,9.030316869029775e-05,3.5371303965803236e-05,3.744811692740768e-05,6.144971121102571e-05,0.00011010339221684262,0.00017522582493256778,3.530181129463017e-05,7.316002302104607e-05
779,779,The spouse of John Farrow is,The spouse of the director of The Unholy Wife is,John Farrow,the director of The Unholy Wife, Maureen O'Sullivan,1.4352220887303702e-06,4.6416935219895095e-06,3.7270203847583616e-06,3.8105849853309337e-06,4.157292096351739e-06,5.146068360772915e-06,2.567542424003477e-06,3.199054617653019e-06,8.813710337562952e-06,2.3867719392001163e-06,2.38750226344564e-06,1.6948564734775573e-05,1.3751464393862989e-06,4.200244347885018e-06,1.7827868532549473e-06,4.682255621446529e-06,5.8644527598517016e-06,4.1301700548501685e-06,2.3182712993730092e-06,3.1429296996066114e-06,2.9379702937148977e-06,2.524868250475265e-06,3.5390196444495814e-06,3.3186961445608176e-06,1.1968479157076217e-05,6.581972229469102e-06,3.662899871414993e-06,3.912595275323838e-06,5.481165317178238e-06,2.0222198600095e-06,5.011723260395229e-06,1.937533397722291e-06,3.717585059348494e-06,5.4185811677598394e-06,5.383953066484537e-06,3.7862757835682714e-06,4.0016957427724265e-06,6.801885319873691e-06,2.7023363600164885e-06,9.42559381655883e-06,2.048006990662543e-06,8.2641172411968e-06
780,780,The place of death of Joseph Fleuriau d'Armenonville is,The place of death of the father of Charles Jean-Baptiste Fleuriau is,Joseph Fleuriau d'Armenonville,the father of Charles Jean-Baptiste Fleuriau, Château de Madrid,3.218198617105372e-05,2.0825349565711804e-05,9.965292520064395e-06,6.797182777518174e-06,2.0917083020322025e-05,2.163720091630239e-05,7.211716365418397e-06,6.0119245972600766e-06,3.3115578844444826e-05,2.5520037070236867e-06,5.472505563375307e-06,1.3090655556879938e-05,2.530608526285505e-06,3.464172186795622e-05,2.4593708076281473e-05,0.00011187203199369833,1.598680501047056e-05,5.1087212341371924e-05,1.930659891513642e-05,3.5608752568805357e-06,2.7914362362935208e-05,2.7613332349574193e-05,4.104774779989384e-05,7.404898951790528e-06,2.2905611331225373e-05,3.151623241137713e-05,4.9369655243935995e-06,1.656643144087866e-05,1.4672797988168895e-05,2.777690724542481e-06,1.7686475985101424e-05,4.776753485202789e-06,6.9438856371562e-06,1.2032425729557872e-05,2.7823725758935325e-05,4.674324372899719e-06,2.1524627300095744e-05,1.91656708921073e-05,4.58765534858685e-05,0.000142846314702183,8.501809134031646e-06,2.9376033126027323e-05
